Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
62,#112,Consalter Igor  - Dal Mas S. Renault Clio Rally5,Rally5 Under 25,6:29.2,+1:13.0 +  0.0,67.1 10.1,6
64,#47,Zimmermann Sebastian  - Meier R. Volkswagen Golf III Kit Car,K11,6:29.5,+1:13.3 +  0.3,67.0 10.1,6
65,#118,Francesconi D.  - Bertelloni M. Renault Clio Rally5,Rally5,6:29.7,+1:13.5 +  0.2,67.0 10.1,6
66,#79,Moretto Federico  - Troian Roberto Ford Fiesta Rally4,Rally4,6:30.3,+1:14.1 +  0.6,66.9 10.2,6
67,#56,Gheno Tobia  - Toffano Mattia Peugeot 208 Rally4,Rally4,6:30.9,+1:14.7 +  0.6,66.8 10.3,6
68,#111,Della Maddalena Michel  - Mauri F. Renault Clio Rally5,Rally5,6:31.9,+1:15.7 +  1.0,66.6 10.4,6
69,#74,Callegaro Riccardo  - Faustini A. Peugeot 208 Rally4,Rally4,6:32.2,+1:16.0 +  0.3,66.5 10.5,6
70,#75,Roncadori Stefano  - Caccin Gloria Peugeot 208 Rally4,Rally4,6:32.5,+1:16.3 +  0.3,66.5 10.5,6
71,#73,Strabello Paolo  - Mastella Mauro Peugeot 208 Rally4,Rally4,6:33.4,+1:17.2 +  0.9,66.3 10.7,6
72,#81,Penello Andrea  - Dal Maso Andrea Peugeot 208 Rally4,Rally4 Under 25,6:34.7,+1:18.5 +  1.3,66.1 10.8,6
73,#91,Casarotto Andrea  - Briani Roberto Peugeot 208 R2,Rally4/R2,6:36.5,+1:20.3 +  1.8,65.8 11.1,6
74,#94,Pignani Elia  - Gorrieri Fabrizio Peugeot 208 R2,Rally4/R2,6:37.0,+1:20.8 +  0.5,65.7 11.1,6
75,#78,Stevanato Elia  - De Lazzari E. Peugeot 208 Rally4,Rally4,6:38.8,+1:22.6 +  1.8,65.4 11.4,6
76,#125,Stocchero Fabio  - Mogentale C. Citroën C2 GT,RS 1.6 Plus,6:39.0,+1:22.8 +  0.2,65.4 11.4,6
77,#124,Cesaro Simone  - Lazzaretto Silvia Suzuki Swift,RS 1.6 Plus,6:40.0,+1:23.8 +  1.0,65.3 11.6,6
78,#57,Rossetto Osvy  - Polato Giada Opel Corsa Rally4,Rally4,6:40.3,+1:24.1 +  0.3,65.2 11.6,6
78,#126,Citron Marco  - Da Ros Andrea MG ZR 105,A5,6:40.3,+1:24.1 +  0.0,65.2 11.6,6
80,#77,Foffano Cristian  - Silvi Luca Peugeot 208 Rally4,Rally4,6:42.3,+1:26.1 +  2.0,64.9 11.9,6
81,#82,Frigo Giulio  - Frigo Riccardo Peugeot 208 Rally4,Rally4,6:45.3,+1:29.1 +  3.0,64.4 12.3,6
82,#120,Manera Luca  - Fedel Franco Suzuki Swift R1B,Ra5N,6:46.1,+1:29.9 +  0.8,64.3 12.4,6
83,#115,Landolfi Diego  - Franceschini L. Renault Clio Rally5,Rally5,6:49.8,+1:33.6 +  3.7,63.7 12.9,6
84,#107,Marafon Ennio  - Gallinaro Enrico Opel Astra G OPC,N3,6:50.7,+1:34.5 +  0.9,63.6 13.0,6
85,#103,Trentin Angelo  - Trentin Massimo Peugeot 206 RC,A7,6:55.4,+1:39.2 +  4.7,62.8 13.7,6
86,#127,Dal Cin Wilmo  - Forato Ermanno Citroën Saxo VTS,N2,6:58.5,+1:42.3 +  3.1,62.4 14.1,6
87,#97,Dalla Vecchia C.  - Dalla Vecchia F. Peugeot 208 R2,Rally4/R2,7:05.0,+1:48.8 +  6.5,61.4 15.0,6
88,#123,Zanarella Antonio  - Sbabo Dajana Opel Corsa B GSi,A6,7:09.0,+1:52.8 +  4.0,60.8 15.6,6
89,#119,Battistuzzi C.  - Biancolin N. Suzuki Swift 1000 turbo,Rally5/R1,7:11.0,+1:54.8 +  2.0,60.6 15.8,6
90,#89,Gabrici Fabio  - Platta Matteo Peugeot 208 Rally4,Rally4,7:16.2,+2:00.0 +  5.2,59.8 16.6,6
91,#83,De Sanctis F.  - Tarchiani M. Peugeot 208 Rally4,Rally4,8:24.1,+3:07.9 +  1:07.9,51.8 25.9,6
