Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
33,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,22:48.6,+2:30.8 +  1:08.8,62.3 6.37,2
1,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:20.0,,81.1,3
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,14:30.1,+10.1 +  10.1,80.2 0.52,3
3,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,14:36.2,+16.2 +  6.1,79.6 0.84,3
4,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,14:54.5,+34.5 +  18.3,78.0 1.78,3
5,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,14:54.7,+34.7 +  0.2,78.0 1.79,3
6,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,14:58.8,+38.8 +  4.1,77.6 2.00,3
7,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,15:07.1,+47.1 +  8.3,76.9 2.43,3
8,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,15:24.1,+1:04.1 +  17.0,75.5 3.31,3
9,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,15:25.0,+1:05.0 +  0.9,75.4 3.35,3
10,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,15:25.2,+1:05.2 +  0.2,75.4 3.36,3
11,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,15:26.5,+1:06.5 +  1.3,75.3 3.43,3
12,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,15:26.6,+1:06.6 +  0.1,75.3 3.44,3
13,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,15:45.2,+1:25.2 +  18.6,73.8 4.40,3
14,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,15:50.8,+1:30.8 +  5.6,73.4 4.69,3
15,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,15:57.0,+1:37.0 +  6.2,72.9 5.01,3
16,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,16:01.4,+1:41.4 +  4.4,72.6 5.23,3
17,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,16:09.8,+1:49.8 +  8.4,71.9 5.67,3
18,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,16:10.1,+1:50.1 +  0.3,71.9 5.68,3
19,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,16:15.9,+1:55.9 +  5.8,71.5 5.98,3
20,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris,NAT,16:38.2,+2:18.2 +  22.3,69.9 7.13,3
21,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,16:53.4,+2:33.4 +  15.2,68.8 7.92,3
22,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,17:04.2,+2:44.2 +  10.8,68.1 8.47,3
23,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,17:09.1,+2:49.1 +  4.9,67.8 8.73,3
24,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,17:18.5,+2:58.5 +  9.4,67.2 9.21,3
25,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,17:36.1,+3:16.1 +  17.6,66.1 10.1,3
26,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,18:20.7,+4:00.7 +  44.6,63.4 12.4,3
27,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,18:21.7,+4:01.7 +  1.0,63.3 12.5,3
28,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,18:50.7,+4:30.7 +  29.0,61.7 14.0,3
29,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS,NAT,19:06.1,+4:46.1 +  15.4,60.9 14.8,3
