No.,Crew,Group,ss,Race,cou,time_SS_sec
72,Angelucci ,RC2,3,Roma Capitale,90,1768.6
24,Crugnola  ,RC2,4,Roma Capitale,1,256.9
21,Basso  G. ,RC2,4,Roma Capitale,2,258.5
4,Lukyanuk  ,RC2,4,Roma Capitale,3,258.7
9,Mareš  Fil,RC2,4,Roma Capitale,4,258.7
8,Bonato  Yo,RC2,4,Roma Capitale,5,259.8
1,Paddon  Ha,RC2,4,Roma Capitale,6,260.3
3,Mabellini ,RC2,4,Roma Capitale,7,260.3
16,Csomós  Mi,RC2,4,Roma Capitale,8,260.5
15,Campedelli,RC2,4,Roma Capitale,9,260.7
14,Grzyb  Grz,RC2,4,Roma Capitale,10,261.3
11,Joona  Lau,RC2,4,Roma Capitale,11,262.4
2,Llarena  E,RC2,4,Roma Capitale,12,262.5
7,Heikkilä  ,RC2,4,Roma Capitale,13,262.5
28,Scattolon ,RC2,4,Roma Capitale,14,264.1
10,Wagner  Si,RC2,4,Roma Capitale,15,264.4
12,Tempestini,RC2,4,Roma Capitale,16,264.4
18,Battistoll,RC2,4,Roma Capitale,17,264.4
25,Mazzocchi ,RC2,4,Roma Capitale,18,264.7
6,Franceschi,RC2,4,Roma Capitale,19,264.9
58,Avbelj  Bo,RC2,4,Roma Capitale,20,266.2
56,Bottarelli,RC2,4,Roma Capitale,21,266.3
27,von Thurn ,RC2,4,Roma Capitale,22,267.7
26,Rusce  Ant,RC2,4,Roma Capitale,23,268.1
76,Tiramani  ,RC2,4,Roma Capitale,24,268.7
19,László  Ma,RC2,4,Roma Capitale,25,268.9
59,Aragno  F.,RC2,4,Roma Capitale,26,268.9
57,Ferrarotti,RC2,4,Roma Capitale,27,271.5
31,Kołtun  J.,RC2,4,Roma Capitale,28,271.8
32,Armstrong ,RC3,4,Roma Capitale,29,272.1
20,O'Brien  P,RC2,4,Roma Capitale,30,274.6
29,Somaschini,RC2,4,Roma Capitale,31,276.7
70,Mauri  Mau,RC2,4,Roma Capitale,32,276.7
37,Daprà  Rob,RC4,4,Roma Capitale,33,281.4
80,Farina  Fa,RC4,4,Roma Capitale,34,281.5
30,Cuzma  Bog,RC2,4,Roma Capitale,35,282.3
35,Maior  Nor,RC4,4,Roma Capitale,36,282.3
73,Caires  Mi,RC2,4,Roma Capitale,37,282.3
77,Perosino  ,RC2,4,Roma Capitale,38,282.3
79,Pisani  G.,RC4,4,Roma Capitale,39,283.9
71,Brazzoli  ,RC2,4,Roma Capitale,40,285.0
33,Andreucci ,RC3,4,Roma Capitale,41,285.1
46,Noller  Re,RC4,4,Roma Capitale,42,285.2
44,Schulz  Ti,RC4,4,Roma Capitale,43,285.8
82,Cambiaghi ,RC4,4,Roma Capitale,44,286.3
84,Di Pietro ,RC4,4,Roma Capitale,45,286.3
86,Cazzaro  N,RC4,4,Roma Capitale,46,286.6
48,Škulj  Mar,RC4,4,Roma Capitale,47,286.8
75,László  Z.,RC2,4,Roma Capitale,48,286.9
85,Rendina  M,RC4,4,Roma Capitale,49,288.1
41,Zanin  Mat,RC4,4,Roma Capitale,50,288.6
34,Nore  Ola ,RC4,4,Roma Capitale,51,288.7
39,Johansson ,RC4,4,Roma Capitale,52,289.1
52,Rossi  Ghj,RC4,4,Roma Capitale,53,289.5
36,Hansen  Vi,RC4,4,Roma Capitale,54,291.0
23,Andolfi  F,RC2,4,Roma Capitale,55,293.0
47,Zeiringer ,RC4,4,Roma Capitale,56,293.0
105,De Antoni ,RC5,4,Roma Capitale,57,294.8
38,McRae  Max,RC4,4,Roma Capitale,58,295.0
83,Cardi  Céd,RC4,4,Roma Capitale,59,295.3
87,Fiore  Ema,RC4,4,Roma Capitale,60,295.4
74,Manole  Mi,RC2,4,Roma Capitale,61,296.1
45,Spitalier ,RC4,4,Roma Capitale,62,296.2
49,Kreuter  N,RC4,4,Roma Capitale,63,296.5
81,Lucchesi  ,RC4,4,Roma Capitale,64,296.5
93,Turri  Gia,RC4,4,Roma Capitale,65,296.5
94,Pesavento ,RC5,4,Roma Capitale,66,296.5
95,Pederzani ,RC5,4,Roma Capitale,67,299.2
96,Nerobutto ,RC5,4,Roma Capitale,68,299.4
98,Scannella ,RC5,4,Roma Capitale,69,299.9
97,Iani  Igor,RC5,4,Roma Capitale,70,301.1
99,Dei Ceci  ,RC5,4,Roma Capitale,71,302.3
88,Nember  Gr,RC4,4,Roma Capitale,72,302.7
54,Juhász  Cs,RC4,4,Roma Capitale,73,303.1
106,Gonella  A,RC5,4,Roma Capitale,74,305.0
90,Irlacher  ,RC4,4,Roma Capitale,75,305.4
101,Peduzzi  F,RC5,4,Roma Capitale,76,306.8
104,Campagna  ,RC5,4,Roma Capitale,77,307.8
