No.,Crew,Group,ss,Race,cou,time_SS_sec
57,Cabrera  I,RC5,3,Canarias,52,430.7
56,Valido  Ví,RC5,3,Canarias,53,431.4
55,Hernández ,RC5,3,Canarias,54,435.0
34,Grillo  A.,RC4,3,Canarias,55,436.5
60,Concepción,RC5,3,Canarias,56,439.1
52,Alonso  Ja,RC5,3,Canarias,57,440.0
61,Naranjo  M,RC4,3,Canarias,58,442.5
39,Pernía  S.,RC2,3,Canarias,59,966.0
53,Avella  B.,RC5,3,Canarias,60,1584.9
6,Bonato  Yo,RC2,4,Canarias,1,673.7
1,Paddon  Ha,RC2,4,Canarias,2,676.7
19,Suarez  M.,RC2,4,Canarias,3,684.2
35,Ares  Iván,RC2,4,Canarias,4,684.6
16,Campedelli,RC2,4,Canarias,5,685.1
36,Solans  Ja,RC2,4,Canarias,6,685.6
11,Pardo  Jav,RC2,4,Canarias,7,685.8
21,Cruz  Enri,RC2,4,Canarias,8,686.5
12,Suárez  J.,RC2,4,Canarias,9,688.2
3,Llarena  E,RC2,4,Canarias,10,688.3
15,Ruiloba  D,RC2,4,Canarias,11,688.6
24,Nucita  An,RC2,4,Canarias,12,689.6
5,Mabellini ,RC2,4,Canarias,13,689.7
20,Černý  Jan,RC2,4,Canarias,14,690.1
17,Mareš  Fil,RC2,4,Canarias,15,690.9
10,Franceschi,RC2,4,Canarias,16,691.2
22,Grzyb  Grz,RC2,4,Canarias,17,692.0
4,Kristensso,RC2,4,Canarias,18,692.3
18,Wagner  Si,RC2,4,Canarias,19,692.7
9,Sesks  M. ,RC2,4,Canarias,20,693.7
7,Heikkilä  ,RC2,4,Canarias,21,695.2
23,László  Ma,RC2,4,Canarias,22,697.1
14,Palomo  Ós,RC2,4,Canarias,23,700.5
42,Quesada  R,RC2,4,Canarias,24,704.6
25,Kołtun  J.,RC2,4,Canarias,25,710.6
30,Armstrong ,RC3,4,Canarias,26,716.1
37,Peláez  J.,RC2,4,Canarias,27,717.2
41,Fuentes  S,RC2,4,Canarias,28,719.1
40,López  F. ,RC2,4,Canarias,29,730.7
43,Fariña  G.,RC4,4,Canarias,30,731.8
29,Bertolotti,RC2,4,Canarias,31,732.8
44,Cañada  Ja,RC4,4,Canarias,32,733.3
31,Daprà  Rob,RC4,4,Canarias,33,734.1
47,Cruz  Fern,RC4,4,Canarias,34,735.0
28,Somaschini,RC2,4,Canarias,35,739.6
48,Machín  An,RC4,4,Canarias,36,742.3
46,Climent  N,RC4,4,Canarias,37,745.1
2,Østberg  M,RC2,4,Canarias,38,745.8
38,Comas  Mar,RC2,4,Canarias,39,745.9
45,de la Cruz,RC4,4,Canarias,40,746.3
51,Armas  Noé,RC5,4,Canarias,41,755.1
50,Hernández ,RC5,4,Canarias,42,756.3
26,Cuzma  Bog,RC2,4,Canarias,43,756.9
33,Hangodi  B,RC4,4,Canarias,44,767.0
49,Hernández ,RC4,4,Canarias,45,769.9
62,Bello  Jos,RC4,4,Canarias,46,776.5
56,Valido  Ví,RC5,4,Canarias,47,777.9
32,Kreuter  N,RC4,4,Canarias,48,781.0
58,Mederos  H,RC5,4,Canarias,49,783.2
59,Avella  Ul,RC5,4,Canarias,50,784.9
34,Grillo  A.,RC4,4,Canarias,51,796.7
57,Cabrera  I,RC5,4,Canarias,52,797.2
60,Concepción,RC5,4,Canarias,53,801.3
54,Rodríguez ,RC5,4,Canarias,54,803.0
55,Hernández ,RC5,4,Canarias,55,806.9
52,Alonso  Ja,RC5,4,Canarias,56,808.5
61,Naranjo  M,RC4,4,Canarias,57,830.2
39,Pernía  S.,RC2,4,Canarias,58,1273.7
53,Avella  B.,RC5,4,Canarias,59,1355.1
6,Bonato  Yo,RC2,5,Canarias,1,526.4
12,Suárez  J.,RC2,5,Canarias,2,528.0
16,Campedelli,RC2,5,Canarias,3,529.0
3,Llarena  E,RC2,5,Canarias,4,529.4
10,Franceschi,RC2,5,Canarias,5,529.4
2,Østberg  M,RC2,5,Canarias,6,530.0
36,Solans  Ja,RC2,5,Canarias,7,530.3
1,Paddon  Ha,RC2,5,Canarias,8,530.4
5,Mabellini ,RC2,5,Canarias,9,530.5
18,Wagner  Si,RC2,5,Canarias,10,532.6
17,Mareš  Fil,RC2,5,Canarias,11,533.0
24,Nucita  An,RC2,5,Canarias,12,533.6
15,Ruiloba  D,RC2,5,Canarias,13,534.1
22,Grzyb  Grz,RC2,5,Canarias,14,534.1
35,Ares  Iván,RC2,5,Canarias,15,534.1
9,Sesks  M. ,RC2,5,Canarias,16,534.2
4,Kristensso,RC2,5,Canarias,17,534.4
11,Pardo  Jav,RC2,5,Canarias,18,534.9
19,Suarez  M.,RC2,5,Canarias,19,536.3
7,Heikkilä  ,RC2,5,Canarias,20,536.7
20,Černý  Jan,RC2,5,Canarias,21,536.9
14,Palomo  Ós,RC2,5,Canarias,22,537.0
23,László  Ma,RC2,5,Canarias,23,540.0
42,Quesada  R,RC2,5,Canarias,24,545.8
41,Fuentes  S,RC2,5,Canarias,25,546.3
37,Peláez  J.,RC2,5,Canarias,26,550.3
25,Kołtun  J.,RC2,5,Canarias,27,551.1
30,Armstrong ,RC3,5,Canarias,28,556.6
40,López  F. ,RC2,5,Canarias,29,561.1
43,Fariña  G.,RC4,5,Canarias,30,565.9
31,Daprà  Rob,RC4,5,Canarias,31,567.1
44,Cañada  Ja,RC4,5,Canarias,32,569.5
28,Somaschini,RC2,5,Canarias,33,571.9
47,Cruz  Fern,RC4,5,Canarias,34,573.3
26,Cuzma  Bog,RC2,5,Canarias,35,574.4
48,Machín  An,RC4,5,Canarias,36,574.8
46,Climent  N,RC4,5,Canarias,37,575.1
45,de la Cruz,RC4,5,Canarias,38,578.3
38,Comas  Mar,RC2,5,Canarias,39,581.8
29,Bertolotti,RC2,5,Canarias,40,582.5
33,Hangodi  B,RC4,5,Canarias,41,590.1
62,Bello  Jos,RC4,5,Canarias,42,594.1
51,Armas  Noé,RC5,5,Canarias,43,598.4
56,Valido  Ví,RC5,5,Canarias,44,600.9
49,Hernández ,RC4,5,Canarias,45,601.2
50,Hernández ,RC5,5,Canarias,46,603.2
58,Mederos  H,RC5,5,Canarias,47,607.4
54,Rodríguez ,RC5,5,Canarias,48,610.6
55,Hernández ,RC5,5,Canarias,49,616.0
57,Cabrera  I,RC5,5,Canarias,50,618.2
60,Concepción,RC5,5,Canarias,51,620.3
34,Grillo  A.,RC4,5,Canarias,52,624.5
52,Alonso  Ja,RC5,5,Canarias,53,633.2
32,Kreuter  N,RC4,5,Canarias,54,648.0
21,Cruz  Enri,RC2,5,Canarias,55,759.3
61,Naranjo  M,RC4,5,Canarias,56,834.9
39,Pernía  S.,RC2,5,Canarias,57,1126.4
53,Avella  B.,RC5,5,Canarias,58,1198.4
59,Avella  Ul,RC5,5,Canarias,59,1198.4
6,Bonato  Yo,RC2,6,Canarias,1,367.9
15,Ruiloba  D,RC2,6,Canarias,2,368.9
1,Paddon  Ha,RC2,6,Canarias,3,369.6
35,Ares  Iván,RC2,6,Canarias,4,369.6
16,Campedelli,RC2,6,Canarias,5,369.8
10,Franceschi,RC2,6,Canarias,6,370.2
36,Solans  Ja,RC2,6,Canarias,7,370.6
12,Suárez  J.,RC2,6,Canarias,8,370.8
3,Llarena  E,RC2,6,Canarias,9,371.0
22,Grzyb  Grz,RC2,6,Canarias,10,372.0
