Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
14,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,13:42.7,+47.7 +2.5,104.0 2.01,13
15,#27,Cais Erik - Těšínský Petr Škoda Fabia RS Rally2,RC2,13:45.9,+50.9 +3.2,103.6 2.14,13
16,#28,Munster Grégoire - Louka Louis Ford Fiesta Rally2,RC2,13:57.8,+1:02.8 +11.9,102.1 2.64,13
17,#29,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,14:02.2,+1:07.2 +4.4,101.6 2.83,13
18,#37,Herczig Norbert - Ferencz Ramón Škoda Fabia Rally2 evo,RC2,14:13.3,+1:18.3 +11.1,100.2 3.30,13
19,#38,O'Brien Patrick - O'Brien Stephen Hyundai i20 N Rally2,RC2,14:28.8,+1:33.8 +15.5,98.5 3.95,13
20,#32,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,14:29.8,+1:34.8 +1.0,98.3 3.99,13
21,#54,Turk Rok - Kacin Blanka Hyundai i20 N Rally2,RC2,14:47.6,+1:52.6 +17.8,96.4 4.74,13
22,#35,Keferböck Johannes - Minor Ilka Škoda Fabia RS Rally2,RC2,14:55.2,+2:00.2 +7.6,95.5 5.06,13
23,#47,Blach Núñez Roberto - Barreiro M. Ford Fiesta Rally3,RC3,15:02.9,+2:07.9 +7.7,94.7 5.38,13
24,#58,Schwarz Fabio - Rauber Tim Ford Fiesta Rally3,RC3,15:05.9,+2:10.9 +3.0,94.4 5.51,13
25,#51,Kohn Filip - Střeska Tomáš Ford Fiesta Rally3,RC3,15:07.1,+2:12.1 +1.2,94.3 5.56,13
26,#34,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,15:07.2,+2:12.2 +0.1,94.3 5.56,13
27,#48,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,15:10.3,+2:15.3 +3.1,94.0 5.69,13
28,#50,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,15:12.6,+2:17.6 +2.3,93.7 5.79,13
29,#57,Cartier Victor - Maye Marine Toyota Yaris Rally2-Kit,RC2,15:15.3,+2:20.3 +2.7,93.5 5.90,13
30,#53,Majerčák Vlastimil - Slovák J. Ford Fiesta Rally2,RC2,15:30.3,+2:35.3 +15.0,91.9 6.54,13
31,#59,Fontana Matteo - Arnaboldi A. Peugeot 208 Rally4,RC4,15:32.2,+2:37.2 +1.9,91.8 6.62,13
32,#40,Boland Eamonn - MJ Citroën C3 Rally2,RC2,15:37.6,+2:42.6 +5.4,91.2 6.84,13
33,#52,Ravenščak Martin - Ravenščak D. Ford Fiesta Rally3,RC3,15:48.0,+2:53.0 +10.4,90.2 7.28,13
34,#61,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,15:53.6,+2:58.6 +5.6,89.7 7.52,13
35,#66,Pokos Jan - Ošlaj Viljem Peugeot 208 Rally4,RC4,15:59.0,+3:04.0 +5.4,89.2 7.74,13
36,#60,Oldani Marco - D'Agostino Pietro Peugeot 208 Rally4,RC4,16:03.4,+3:08.4 +4.4,88.8 7.93,13
37,#55,László Zoltán - Zsiros Gábor Škoda Fabia Rally2 evo,RC2,16:23.6,+3:28.6 +20.2,87.0 8.78,13
38,#56,Zrinski Aleš - Vidmar Rok Škoda Fabia Rally2 evo,RC2,16:34.2,+3:39.2 +10.6,86.0 9.23,13
39,#64,Hrvatin Tomas - Simčić Djani Renault Clio Rally4,RC4,16:46.6,+3:51.6 +12.4,85.0 9.75,13
40,#65,Magličić Željko - Poljak Ivan Ford Fiesta Rally4,RC4,16:46.8,+3:51.8 +0.2,85.0 9.76,13
41,#44,Pellier Laurent - Pelamourgues M. Ford Fiesta Rally3,RC3,17:27.2,+4:32.2 +40.4,81.7 11.5,13
42,#71,Mandić Igor - Ivančić Albert Renault Clio Rally5,RC5,17:48.4,+4:53.4 +21.2,80.1 12.4,13
43,#49,Anwar Hamza - Brady Martin Ford Fiesta Rally3,RC3,17:52.0,+4:57.0 +3.6,79.8 12.5,13
44,#39,Vossen Henk - van Hoek Radboud Škoda Fabia Rally2 evo,RC2,18:22.5,+5:27.5 +30.5,77.6 13.8,13
45,#68,Čičko Vjekoslav - Kokolić Eugen Renault Clio Rally5,RC5,18:34.4,+5:39.4 +11.9,76.8 14.3,13
46,#67,Lončarić Marko - Krnjić Gabrijel Renault Clio Rally4,RC4,19:17.0,+6:22.0 +42.6,73.9 16.1,13
47,#70,Šekuljica Slaven - Petrović Damir Renault Clio Rally5,RC5,19:17.5,+6:22.5 +0.5,73.9 16.1,13
48,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1  [SR],RC1 M,22:55.0 [N],+10:00.0 +3:37.5,62.2 25.3,13
49,#36,Cachón Alejandro - Jandrín Citroën C3 Rally2  [SR],RC2,23:30.6 [N],+10:35.6 +35.6,60.6 26.8,13
50,#41,Creighton William - Regan Liam Ford Fiesta Rally3  [SR],RC3,25:02.9 [N],+12:07.9 +1:32.3,56.9 30.6,13
50,#45,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3  [SR],RC3,25:02.9 [N],+12:07.9 +0.0,56.9 30.6,13
50,#46,Hernández Hernández R. - Sanjuan de Eusebio R. Ford Fiesta Rally3  [SR],RC3,25:02.9 [N],+12:07.9 +0.0,56.9 30.6,13
53,#62,Medved Jan - Šavelj Izidor Opel Corsa Rally4  [SR],RC4,25:32.2 [N],+12:37.2 +29.3,55.8 31.9,13
1,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,4:32.2,,116.1,14
2,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,4:33.1,+0.9 +0.9,115.7 0.10,14
3,#17,Ogier Sébastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,4:34.3,+2.1 +1.2,115.2 0.24,14
4,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1,4:35.6,+3.4 +1.3,114.7 0.39,14
5,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,4:35.9,+3.7 +0.3,114.6 0.42,14
6,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,4:37.0,+4.8 +1.1,114.1 0.55,14
7,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,4:37.5,+5.3 +0.5,113.9 0.60,14
8,#23,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,4:47.7,+15.5 +10.2,109.9 1.77,14
8,#26,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,4:47.7,+15.5 +0.0,109.9 1.77,14
10,#25,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,4:48.1,+15.9 +0.4,109.7 1.81,14
11,#21,Rossel Yohan - Dunand Arnaud Citroën C3 Rally2,RC2,4:48.2,+16.0 +0.1,109.7 1.82,14
12,#24,Gryazin Nikolay - Aleksandrov K. Škoda Fabia RS Rally2,RC2,4:48.7,+16.5 +0.5,109.5 1.88,14
13,#27,Cais Erik - Těšínský Petr Škoda Fabia RS Rally2,RC2,4:49.2,+17.0 +0.5,109.3 1.94,14
14,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,4:51.3,+19.1 +2.1,108.5 2.18,14
15,#22,Lindholm Emil - Hämäläinen Reeta Škoda Fabia RS Rally2,RC2,4:52.9,+20.7 +1.6,107.9 2.36,14
16,#29,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,4:53.1,+20.9 +0.2,107.8 2.38,14
17,#37,Herczig Norbert - Ferencz Ramón Škoda Fabia Rally2 evo,RC2,4:53.8,+21.6 +0.7,107.6 2.46,14
18,#28,Munster Grégoire - Louka Louis Ford Fiesta Rally2,RC2,4:56.8,+24.6 +3.0,106.5 2.80,14
19,#34,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,5:04.3,+32.1 +7.5,103.9 3.66,14
20,#32,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,5:04.8,+32.6 +0.5,103.7 3.71,14
21,#54,Turk Rok - Kacin Blanka Hyundai i20 N Rally2,RC2,5:08.4,+36.2 +3.6,102.5 4.12,14
22,#51,Kohn Filip - Střeska Tomáš Ford Fiesta Rally3,RC3,5:09.7,+37.5 +1.3,102.1 4.27,14
23,#48,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,5:11.0,+38.8 +1.3,101.6 4.42,14
24,#38,O'Brien Patrick - O'Brien Stephen Hyundai i20 N Rally2,RC2,5:11.8,+39.6 +0.8,101.4 4.51,14
25,#35,Keferböck Johannes - Minor Ilka Škoda Fabia RS Rally2,RC2,5:15.3,+43.1 +3.5,100.2 4.91,14
26,#53,Majerčák Vlastimil - Slovák J. Ford Fiesta Rally2,RC2,5:17.2,+45.0 +1.9,99.6 5.13,14
27,#47,Blach Núñez Roberto - Barreiro M. Ford Fiesta Rally3,RC3,5:20.2,+48.0 +3.0,98.7 5.47,14
28,#50,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,5:23.5,+51.3 +3.3,97.7 5.84,14
29,#52,Ravenščak Martin - Ravenščak D. Ford Fiesta Rally3,RC3,5:26.5,+54.3 +3.0,96.8 6.18,14
30,#57,Cartier Victor - Maye Marine Toyota Yaris Rally2-Kit,RC2,5:30.6,+58.4 +4.1,95.6 6.65,14
31,#66,Pokos Jan - Ošlaj Viljem Peugeot 208 Rally4,RC4,5:31.7,+59.5 +1.1,95.3 6.78,14
32,#61,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,5:33.5,+1:01.3 +1.8,94.8 6.98,14
33,#58,Schwarz Fabio - Rauber Tim Ford Fiesta Rally3,RC3,5:34.3,+1:02.1 +0.8,94.5 7.07,14
34,#59,Fontana Matteo - Arnaboldi A. Peugeot 208 Rally4,RC4,5:35.3,+1:03.1 +1.0,94.3 7.19,14
35,#56,Zrinski Aleš - Vidmar Rok Škoda Fabia Rally2 evo,RC2,5:36.6,+1:04.4 +1.3,93.9 7.33,14
36,#60,Oldani Marco - D'Agostino Pietro Peugeot 208 Rally4,RC4,5:38.2,+1:06.0 +1.6,93.5 7.52,14
37,#40,Boland Eamonn - MJ Citroën C3 Rally2,RC2,5:41.4,+1:09.2 +3.2,92.6 7.88,14
38,#64,Hrvatin Tomas - Simčić Djani Renault Clio Rally4,RC4,5:44.2,+1:12.0 +2.8,91.8 8.20,14
39,#55,László Zoltán - Zsiros Gábor Škoda Fabia Rally2 evo,RC2,5:47.1,+1:14.9 +2.9,91.1 8.53,14
