,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
781,Karellis C.  -,RC2,14,Acropolis,9/2023,Gravel,Wrc,33,1219.4,1046.9,1000.2,219.20000000000005,172.5,16.477218454484667,14
782,Xanthakos M.  ,RC2,14,Acropolis,9/2023,Gravel,Wrc,34,1232.7,1046.9,1000.2,232.5,185.79999999999995,17.747635877352177,14
783,Vassilakis Geo,RC2,14,Acropolis,9/2023,Gravel,Wrc,40,1259.1,1046.9,1000.2,258.89999999999986,212.19999999999982,20.269366701690686,14
784,Dolofan Cristi,RC2,14,Acropolis,9/2023,Gravel,Wrc,41,1269.5,1046.9,1000.2,269.29999999999995,222.5999999999999,21.262775814308903,14
785,Pyck Filip  - ,RC2,14,Acropolis,9/2023,Gravel,Wrc,44,1297.4,1046.9,1000.2,297.20000000000005,250.5,23.92778679912121,14
786,Díaz-Aboitiz M,RC2,14,Acropolis,9/2023,Gravel,Wrc,47,1341.0,1046.9,1000.2,340.79999999999995,294.0999999999999,28.09246346355907,14
787,Campagnoli Gab,RC2,14,Acropolis,9/2023,Gravel,Wrc,48,1359.6,1046.9,1000.2,359.39999999999986,312.6999999999998,29.86913745343393,14
788,Cachón Alejand,RC2,14,Acropolis,9/2023,Gravel,Wrc,55,1706.7,1046.9,1000.2,706.5,659.8,63.02416658706657,14
820,Gryazin Nikola,RC2,15,Acropolis,9/2023,Gravel,Wrc,5,413.1,413.1,406.4,6.7000000000000455,0.0,0.0,15
821,Mikkelsen Andr,RC2,15,Acropolis,9/2023,Gravel,Wrc,7,414.6,413.1,406.4,8.200000000000045,1.5,0.36310820624546114,15
822,Fourmaux Adrie,RC2,15,Acropolis,9/2023,Gravel,Wrc,9,419.2,413.1,406.4,12.800000000000011,6.099999999999966,1.4766400387315337,15
823,Joona Lauri  -,RC2,15,Acropolis,9/2023,Gravel,Wrc,10,420.8,413.1,406.4,14.400000000000034,7.699999999999989,1.8639554587266978,15
824,Virves Robert ,RC2,15,Acropolis,9/2023,Gravel,Wrc,11,421.5,413.1,406.4,15.100000000000023,8.399999999999977,2.033405954974577,15
825,Bulacia Marco ,RC2,15,Acropolis,9/2023,Gravel,Wrc,12,421.6,413.1,406.4,15.200000000000045,8.5,2.05761316872428,15
826,Greensmith Gus,RC2,15,Acropolis,9/2023,Gravel,Wrc,13,423.4,413.1,406.4,17.0,10.299999999999955,2.493343016218822,15
827,Kajetanowicz K,RC2,15,Acropolis,9/2023,Gravel,Wrc,16,425.1,413.1,406.4,18.700000000000045,12.0,2.904865649963689,15
828,Gill Gaurav  -,RC2,15,Acropolis,9/2023,Gravel,Wrc,17,425.1,413.1,406.4,18.700000000000045,12.0,2.904865649963689,15
829,Munster Grégoi,RC2,15,Acropolis,9/2023,Gravel,Wrc,18,425.3,413.1,406.4,18.900000000000034,12.199999999999989,2.953280077463081,15
830,Rossel Yohan  ,RC2,15,Acropolis,9/2023,Gravel,Wrc,19,426.7,413.1,406.4,20.30000000000001,13.599999999999966,3.292181069958839,15
831,Cachón Alejand,RC2,15,Acropolis,9/2023,Gravel,Wrc,20,433.1,413.1,406.4,26.700000000000045,20.0,4.841442749939482,15
832,Prokop Martin ,RC2,15,Acropolis,9/2023,Gravel,Wrc,21,433.6,413.1,406.4,27.200000000000045,20.5,4.962478818687969,15
833,Marczyk M.  - ,RC2,15,Acropolis,9/2023,Gravel,Wrc,22,436.3,413.1,406.4,29.900000000000034,23.19999999999999,5.616073589929796,15
834,Villanueva A. ,RC2,15,Acropolis,9/2023,Gravel,Wrc,24,443.4,413.1,406.4,37.0,30.299999999999955,7.334785766158304,15
835,Karellis C.  -,RC2,15,Acropolis,9/2023,Gravel,Wrc,26,456.2,413.1,406.4,49.80000000000001,43.099999999999966,10.433309126119575,15
836,Xanthakos M.  ,RC2,15,Acropolis,9/2023,Gravel,Wrc,28,462.3,413.1,406.4,55.900000000000034,49.19999999999999,11.909949164851122,15
837,Velanis Vassil,RC2,15,Acropolis,9/2023,Gravel,Wrc,29,463.9,413.1,406.4,57.5,50.799999999999955,12.297264584846273,15
838,Vassilakis Geo,RC2,15,Acropolis,9/2023,Gravel,Wrc,32,480.4,413.1,406.4,74.0,67.29999999999995,16.291454853546345,15
839,Panteli Petros,RC2,15,Acropolis,9/2023,Gravel,Wrc,38,,413.1,406.4,,,,15
840,Campagnoli Gab,RC2,15,Acropolis,9/2023,Gravel,Wrc,39,,413.1,406.4,,,,15
841,Pyck Filip  - ,RC2,15,Acropolis,9/2023,Gravel,Wrc,40,,413.1,406.4,,,,15
842,Dolofan Cristi,RC2,15,Acropolis,9/2023,Gravel,Wrc,41,,413.1,406.4,,,,15
843,Díaz-Aboitiz M,RC2,15,Acropolis,9/2023,Gravel,Wrc,54,580.5,413.1,406.4,174.10000000000002,167.39999999999998,40.52287581699346,15
874,Gryazin Nikola,RC2,16,Acropolis,9/2023,Gravel,Wrc,9,405.0,405.0,388.1,16.899999999999977,0.0,0.0,16
875,Joona Lauri  -,RC2,16,Acropolis,9/2023,Gravel,Wrc,10,409.9,405.0,388.1,21.799999999999955,4.899999999999977,1.209876543209871,16
876,Fourmaux Adrie,RC2,16,Acropolis,9/2023,Gravel,Wrc,11,411.6,405.0,388.1,23.5,6.600000000000023,1.6296296296296353,16
877,Mikkelsen Andr,RC2,16,Acropolis,9/2023,Gravel,Wrc,12,412.2,405.0,388.1,24.099999999999966,7.199999999999989,1.777777777777775,16
878,Kajetanowicz K,RC2,16,Acropolis,9/2023,Gravel,Wrc,13,412.3,405.0,388.1,24.19999999999999,7.300000000000011,1.802469135802472,16
879,Cachón Alejand,RC2,16,Acropolis,9/2023,Gravel,Wrc,14,414.1,405.0,388.1,26.0,9.100000000000023,2.246913580246919,16
880,Greensmith Gus,RC2,16,Acropolis,9/2023,Gravel,Wrc,15,414.8,405.0,388.1,26.69999999999999,9.800000000000011,2.419753086419756,16
881,Rossel Yohan  ,RC2,16,Acropolis,9/2023,Gravel,Wrc,16,416.8,405.0,388.1,28.69999999999999,11.800000000000011,2.913580246913583,16
882,Munster Grégoi,RC2,16,Acropolis,9/2023,Gravel,Wrc,17,421.9,405.0,388.1,33.799999999999955,16.899999999999977,4.172839506172834,16
883,Bulacia Marco ,RC2,16,Acropolis,9/2023,Gravel,Wrc,18,,405.0,388.1,,,,16
884,Prokop Martin ,RC2,16,Acropolis,9/2023,Gravel,Wrc,19,,405.0,388.1,,,,16
885,Marczyk M.  - ,RC2,16,Acropolis,9/2023,Gravel,Wrc,20,,405.0,388.1,,,,16
886,Gill Gaurav  -,RC2,16,Acropolis,9/2023,Gravel,Wrc,21,,405.0,388.1,,,,16
887,Velanis Vassil,RC2,16,Acropolis,9/2023,Gravel,Wrc,22,,405.0,388.1,,,,16
888,Karellis C.  -,RC2,16,Acropolis,9/2023,Gravel,Wrc,23,,405.0,388.1,,,,16
889,Xanthakos M.  ,RC2,16,Acropolis,9/2023,Gravel,Wrc,24,,405.0,388.1,,,,16
890,Díaz-Aboitiz M,RC2,16,Acropolis,9/2023,Gravel,Wrc,25,,405.0,388.1,,,,16
891,Vassilakis Geo,RC2,16,Acropolis,9/2023,Gravel,Wrc,26,,405.0,388.1,,,,16
892,Panteli Petros,RC2,16,Acropolis,9/2023,Gravel,Wrc,37,,405.0,388.1,,,,16
893,Campagnoli Gab,RC2,16,Acropolis,9/2023,Gravel,Wrc,38,,405.0,388.1,,,,16
894,Pyck Filip  - ,RC2,16,Acropolis,9/2023,Gravel,Wrc,39,,405.0,388.1,,,,16
895,Dolofan Cristi,RC2,16,Acropolis,9/2023,Gravel,Wrc,40,,405.0,388.1,,,,16
896,Virves Robert ,RC2,16,Acropolis,9/2023,Gravel,Wrc,53,799.6,405.0,388.1,411.5,394.6,97.4320987654321,16
