Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
24,#28,Andrikopoulos P.  - Andrikopoulos F. Peugeot 206 XS,C5 F2,9:57.18,+3:15.37 +  2.98,60.5 19.5,3
1,#2,Papadimitriou I.  - Makrinos M. Škoda Fabia Rally2 evo,C1,14:39.22,,86.1,4
2,#1,Kechagias Giorgos  - Kouzionis C. Škoda Fabia Rally2 evo,C1,15:03.24,+24.02 +  24.02,83.9 1.14,4
3,#3,Kirkos Panagiotis  - Polizois G. Mitsubishi Lancer Evo IX,C2,15:28.75,+49.53 +  25.51,81.6 2.35,4
4,#6,Chatzimarkos P.  - Tsaoussoglou M. Peugeot 208 Rally4,C3 F2,15:58.66,+1:19.44 +  29.91,79.0 3.78,4
5,#5,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,16:04.89,+1:25.67 +  6.23,78.5 4.07,4
6,#12,Amoutzas Giorgos  - Eliopoulos G. Opel Corsa Rally4,C3 F2,16:11.66,+1:32.44 +  6.77,78.0 4.39,4
7,#11,Delaportas Giorgos  - Panaritis E. Ford Fiesta Rally3,C3,16:42.30,+2:03.08 +  30.64,75.6 5.85,4
8,#8,Theocharopoulos S.  - Kotsalis G. Mitsubishi Lancer Evo IX,C2,17:20.07,+2:40.85 +  37.77,72.8 7.64,4
9,#9,Davaris Nikos  - Fragkou Mihalis Mitsubishi Lancer Evo IX,C2,17:54.11,+3:14.89 +  34.04,70.5 9.26,4
10,#18,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,18:10.33,+3:31.11 +  16.22,69.5 10.0,4
11,#16,Ladias Akis  - Patrikoussis M. Subaru Impreza WRX,C2,18:12.58,+3:33.36 +  2.25,69.3 10.1,4
12,#14,Yfantis V.  - Mountzouris A. Ford Escort RS 2000 MKII,C3 F2,18:28.34,+3:49.12 +  15.76,68.3 10.9,4
