Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
28,#50,Prat Jérémy  - Deslauriers J. Ford Fiesta R5,RC2,13:43.5,+2:20.5 +  3.2,82.1 7.48,12
29,#56,Dolce Renaud  - Giroud Quentin Renault Clio Rally3,RC3,13:51.2,+2:28.2 +  7.7,81.4 7.89,12
30,#51,Ressegaire Nicolas  - Pellegrin E. Volkswagen Polo GTI R5,RC2,13:51.3,+2:28.3 +  0.1,81.4 7.89,12
31,#49,Ganguet Christophe  - Frison E. Škoda Fabia R5,RC2,13:52.0,+2:29.0 +  0.7,81.3 7.93,12
32,#47,Rossi Ghjuvanni  - Sarmezan Kylian Renault Clio Rally3,RC3,13:56.6,+2:33.6 +  4.6,80.9 8.17,12
33,#59,Royère Eric  - Grenier Alexis Alpine A110 Rally RGT,RGT,14:02.6,+2:39.6 +  6.0,80.3 8.49,12
34,#38,Locatelli M.  - Tiraboschi S. Škoda Fabia Rally2 evo,RC2,14:16.6,+2:53.6 +  14.0,79.0 9.24,12
35,#30,Mauro Sánchez A.  - Pérez Fernández A. Škoda Fabia Rally2 evo,RC2,14:20.6,+2:57.6 +  4.0,78.6 9.45,12
36,#68,Rota Rémy  - Gendraud Nil Renault Clio Rally4,RC4,14:23.1,+3:00.1 +  2.5,78.4 9.58,12
37,#80,Jamet Jérémy  - Journet Marine Renault Clio Rally5,RC5,14:23.3,+3:00.3 +  0.2,78.4 9.60,12
38,#77,Charnay Julien  - Gomez Maxime Renault Clio Rally5,RC5,14:29.1,+3:06.1 +  5.8,77.8 9.90,12
39,#61,Baffoun Philippe  - Dupuy Margot Alpine A110 Rally RGT,RGT,14:30.1,+3:07.1 +  1.0,77.7 9.96,12
40,#66,Boisseranc Mickaël  - Amoros C. Peugeot 208 Rally4,RC4,14:35.8,+3:12.8 +  5.7,77.2 10.3,12
41,#64,Oldani Marco  - D'Agostino Pietro Peugeot 208 Rally4,RC4,14:36.2,+3:13.2 +  0.4,77.2 10.3,12
42,#43,Chiarani Maurizio  - Zanella F. Škoda Fabia Rally2 evo,RC2,14:36.7,+3:13.7 +  0.5,77.2 10.3,12
43,#41,Morato Maurizio  - Bosi M. Škoda Fabia Rally2 evo,RC2,14:38.8,+3:15.8 +  2.1,77.0 10.4,12
44,#44,Marchino Filippo  - Ometto P. Škoda Fabia Rally2 evo,RC2,14:40.6,+3:17.6 +  1.8,76.8 10.5,12
