,Pos.,No,Crew,Gr/Cl,total_time,Diff,Speed,ss,Race,date,surface,competition,cPos,Stages_time,Penalty,Stages_t_s,Stages_t_m,Stages_t_h,Penalty_m,Penalty_s,Diff_1st,Diff_Pre,time,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
95,7.,#16,Ismailos Panos,C2,53:47.01,+2:37.16 +32.18,79.5 2.21,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,7,53:47.01,0,47.01,53.0,0.0,0.0,0.0,2:37.16,+32.18,3227.01,3107.8,519.56,2707.4500000000003,119.21000000000004,3.835832421648756,04
96,9. +1,#9,Delaportas Gio,C2,56:07.76,+4:57.91 +1:51.48,76.1 4.18,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,9,56:07.76,0,7.76,56.0,0.0,0.0,0.0,4:57.91,+1:51.48,3367.76,3107.8,519.56,2848.2000000000003,259.96000000000004,8.364759637042281,04
97,10. −1,#11,Flandy  - Gira,C2,56:21.92,+5:12.07 +14.16,75.8 4.38,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,10,56:21.92,0,21.92,56.0,0.0,0.0,0.0,5:12.07,+14.16,3381.92,3107.8,519.56,2862.36,274.1199999999999,8.820387412317391,04
98,15. +1,#37,Davaris Nikos ,C2,1:00:17.04,+9:07.19 +1.97,70.9 7.68,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,15,1:00:17.04,0,17.04,0.0,1.0,0.0,0.0,9:07.19,+1.97,3617.04,3107.8,519.56,3097.48,509.2399999999998,16.385867816461797,04
99,22. +1,#38,Yiangou Y.  - ,C2,1:08:07.52,+16:57.67 +18.16,62.7 14.3,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,22,1:08:07.52,0,7.52,8.0,1.0,0.0,0.0,16:57.67,+18.16,4087.52,3107.8,519.56,3567.96,979.7199999999998,31.524551129416302,04
100,8.,#12,Polykarpou Pan,C4,54:16.28,+3:06.43 +29.27,78.7 2.62,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,8,54:16.28,0,16.28,54.0,0.0,0.0,0.0,3:06.43,+29.27,3256.28,3256.28,519.56,2736.7200000000003,0.0,0.0,04
101,11.,#22,Milonas K.  - ,C4,58:20.36,+7:10.51 +1:58.44,73.2 6.04,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,11,58:20.36,0,20.36,58.0,0.0,0.0,0.0,7:10.51,+1:58.44,3500.36,3256.28,519.56,2980.8,244.07999999999993,7.495669905536376,04
102,12. +1,#26,Paleokostas Di,C4,58:46.34,+7:36.49 +25.98,72.7 6.41,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,12,58:46.34,0,46.34,58.0,0.0,0.0,0.0,7:36.49,+25.98,3526.34,3256.28,519.56,3006.78,270.05999999999995,8.293512842875918,04
103,23. +1,#35,Xenokostas Geo,C4,1:08:30.36,+17:20.51 +22.84,62.4 14.6,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,23,1:08:30.36,0,30.36,8.0,1.0,0.0,0.0,17:20.51,+22.84,4110.36,3256.28,519.56,3590.7999999999997,854.0799999999995,26.228702691414725,04
104,13. −1,#14,Giokaris S.  -,C6,58:49.54,+7:39.69 +3.20,72.6 6.45,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,13,58:49.54,0,49.54,58.0,0.0,0.0,0.0,7:39.69,+3.20,3529.54,3529.54,519.56,3009.98,0.0,0.0,04
105,16. −1,#28,Kassimis Ioann,C6,1:00:28.89,+9:19.04 +11.85,70.7 7.85,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,16,1:00:28.89,0,28.89,0.0,1.0,0.0,0.0,9:19.04,+11.85,3628.89,3529.54,519.56,3109.33,99.34999999999991,2.814814395076976,04
106,18.,#36,Kotsadam Nikol,C6,1:01:16.22,+10:06.37 +8.96,69.7 8.51,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,18,1:01:16.22,0,16.22,1.0,1.0,0.0,0.0,10:06.37,+8.96,3676.22,3529.54,519.56,3156.66,146.67999999999984,4.1557823399083125,04
107,20. −1,#27,Panagiotopoulo,C6,1:03:55.63,+12:45.78 +2.94,66.8 10.8,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,20,1:03:55.63,0,55.63,3.0,1.0,0.0,0.0,12:45.78,+2.94,3835.63,3529.54,519.56,3316.07,306.09000000000015,8.672234908798318,04
108,24. +2,#20,Rahoutis Fanis,C6,1:34:48.74,+43:38.89 +26:18.38,45.1 36.8,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,24,1:34:48.74,0,48.74,34.0,1.0,0.0,0.0,43:38.89,+26:18.38,5688.74,3529.54,519.56,5169.18,2159.2,61.175110637646824,04
109,14.,#18,Antoniou K.  -,C3,1:00:15.07,+9:05.22 +1:25.53,70.9 7.66,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,14,1:00:15.07,0,15.07,0.0,1.0,0.0,0.0,9:05.22,+1:25.53,3615.07,3615.07,519.56,3095.51,0.0,0.0,04
110,17.,#23,Kalamaras Teo ,C3,1:01:07.26,+9:57.41 +38.37,69.9 8.39,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,17,1:01:07.26,0,7.26,1.0,1.0,0.0,0.0,9:57.41,+38.37,3667.26,3615.07,519.56,3147.7000000000003,52.190000000000055,1.4436788222634709,04
111,19. +2,#24,Rigas Giorgos ,C3,1:03:52.69,+12:42.84 +2:36.47,66.9 10.7,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,19,1:03:52.69,0,52.69,3.0,1.0,0.0,0.0,12:42.84,+2:36.47,3832.69,3615.07,519.56,3313.13,217.6199999999999,6.01980044646438,04
112,21. +4,#29,Mourikis Alexa,C3,1:07:49.36 5:00,+16:39.51 +3:53.73,68.0 14.0,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,21,1:07:49.36,5:00,49.36,7.0,1.0,5.0,0.0,16:39.51,+3:53.73,4069.36,3615.07,519.56,3549.8,454.28999999999996,12.566561643343006,04
113,1.,#2,Tsolakidis Soc,C1,1:02:13.16,0,82.7,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,1,1:02:13.16,0,13.16,2.0,1.0,0.0,0.0,0,0,3733.16,3733.16,663.31,3069.85,0.0,0.0,05
114,2. +1,#5,Amoutzas Giorg,C2,1:03:12.87,+59.71 +59.71,81.4 0.70,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,2,1:03:12.87,0,12.87,3.0,1.0,0.0,0.0,59.71,+59.71,3792.87,3792.87,663.31,3129.56,0.0,0.0,05
115,3. +1,#10,Karanikolas E.,C2,1:03:21.41,+1:08.25 +8.54,81.2 0.80,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,3,1:03:21.41,0,21.41,3.0,1.0,0.0,0.0,1:08.25,+8.54,3801.41,3792.87,663.31,3138.1,8.539999999999964,0.22515931207766055,05
116,4. +1,#4,Halkias Efthim,C2,1:03:30.32,+1:17.16 +8.91,81.0 0.90,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,4,1:03:30.32,0,30.32,3.0,1.0,0.0,0.0,1:17.16,+8.91,3810.32,3792.87,663.31,3147.01,17.450000000000273,0.46007376999476046,05
117,5. +1,#8,Panteli Petros,C2,1:04:51.18,+2:38.02 +1:20.86,79.3 1.84,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,5,1:04:51.18,0,51.18,4.0,1.0,0.0,0.0,2:38.02,+1:20.86,3891.18,3792.87,663.31,3227.87,98.30999999999995,2.591968614795655,05
118,6. +1,#16,Ismailos Panos,C2,1:05:30.99,+3:17.83 +39.81,78.5 2.31,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,6,1:05:30.99,0,30.99,5.0,1.0,0.0,0.0,3:17.83,+39.81,3930.99,3792.87,663.31,3267.68,138.1199999999999,3.6415695766003022,05
119,8. +1,#9,Delaportas Gio,C2,1:07:17.23,+5:04.07 +1:16.34,76.5 3.55,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,8,1:07:17.23,0,17.23,7.0,1.0,0.0,0.0,5:04.07,+1:16.34,4037.23,3792.87,663.31,3373.92,244.36000000000013,6.442614695468079,05
120,9. +1,#11,Flandy  - Gira,C2,1:08:45.25,+6:32.09 +1:28.02,74.8 4.57,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,9,1:08:45.25,0,45.25,8.0,1.0,0.0,0.0,6:32.09,+1:28.02,4125.25,3792.87,663.31,3461.94,332.3800000000001,8.76328479489147,05
121,11. +2,#14,Davaris Nikos ,C2,1:11:39.69,+9:26.53 +40.98,71.8 6.61,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,11,1:11:39.69,0,39.69,11.0,1.0,0.0,0.0,9:26.53,+40.98,4299.6900000000005,3792.87,663.31,3636.3800000000006,506.8200000000006,13.362440579297488,05
122,20. +1,#29,Yiangou Y.  - ,C2,1:21:33.21 5:00,+19:20.05 +2:25.19,67.2 13.5,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,20,1:21:33.21,5:00,33.21,21.0,1.0,5.0,0.0,19:20.05,+2:25.19,4893.21,3792.87,663.31,4229.9,1100.3400000000001,29.010749116104694,05
123,7. +1,#12,Polykarpou Pan,C4,1:06:00.89,+3:47.73 +29.90,77.9 2.66,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,7,1:06:00.89,0,0.89,6.0,1.0,0.0,0.0,3:47.73,+29.90,3960.89,3960.89,663.31,3297.58,0.0,0.0,05
124,10. +1,#22,Milonas K.  - ,C4,1:10:58.71,+8:45.55 +2:13.46,72.5 6.13,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,10,1:10:58.71,0,58.71,10.0,1.0,0.0,0.0,8:45.55,+2:13.46,4258.71,3960.89,663.31,3595.4,297.82000000000016,7.519017190580909,05
125,17. +1,#36,Paleokostas Di,C4,1:15:01.29,+12:48.13 +40.38,68.6 8.96,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,17,1:15:01.29,0,1.29,15.0,1.0,0.0,0.0,12:48.13,+40.38,4501.29,3960.89,663.31,3837.98,540.4000000000001,13.643398327143649,05
126,21. +1,#38,Xenokostas Geo,C4,1:22:44.73,+20:31.57 +1:11.52,62.2 14.4,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,21,1:22:44.73,0,44.73,22.0,1.0,0.0,0.0,20:31.57,+1:11.52,4964.73,3960.89,663.31,4301.42,1003.8399999999997,25.34379899467038,05
127,12.,#26,Antoniou K.  -,C3,1:12:02.32,+9:49.16 +22.63,71.4 6.87,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,12,1:12:02.32,0,2.32,12.0,1.0,0.0,0.0,9:49.16,+22.63,4322.32,4322.32,663.31,3659.0099999999998,0.0,0.0,05
128,15. +1,#28,Kalamaras Teo ,C3,1:13:36.10,+11:22.94 +5.40,69.9 7.96,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,15,1:13:36.10,0,36.1,13.0,1.0,0.0,0.0,11:22.94,+5.40,4416.1,4322.32,663.31,3752.7900000000004,93.78000000000065,2.169668141183454,05
129,16. +1,#23,Rigas Giorgos ,C3,1:14:20.91,+12:07.75 +44.81,69.2 8.49,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,16,1:14:20.91,0,20.91,14.0,1.0,0.0,0.0,12:07.75,+44.81,4460.91,4322.32,663.31,3797.6,138.59000000000015,3.2063799070869385,05
130,23. +1,#20,Mourikis Alexa,C3,1:47:41.05,+45:27.89 +24:50.07,47.8 31.8,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,23,1:47:41.05,0,41.05,47.0,1.0,0.0,0.0,45:27.89,+24:50.07,6461.05,4322.32,663.31,5797.74,2138.7300000000005,49.48106572396307,05
131,13. +2,#37,Giokaris S.  -,C6,1:13:22.76,+11:09.60 +1:20.44,70.1 7.81,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,13,1:13:22.76,0,22.76,13.0,1.0,0.0,0.0,11:09.60,+1:20.44,4402.76,4402.76,663.31,3739.4500000000003,0.0,0.0,05
132,14.,#18,Kassimis Ioann,C6,1:13:30.70,+11:17.54 +7.94,70.0 7.90,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,14,1:13:30.70,0,30.7,13.0,1.0,0.0,0.0,11:17.54,+7.94,4410.7,4402.76,663.31,3747.39,7.9399999999996,0.18034142219879346,05
133,18. +2,#27,Panagiotopoulo,C6,1:18:09.05,+15:55.89 +3:07.76,65.8 11.2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,18,1:18:09.05,0,9.05,18.0,1.0,0.0,0.0,15:55.89,+3:07.76,4689.05,4402.76,663.31,4025.7400000000002,286.28999999999996,6.502512060616521,05
134,19.,#24,Kotsadam Nikol,C6,1:19:08.02,+16:54.86 +58.97,65.0 11.8,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,19,1:19:08.02,0,8.02,19.0,1.0,0.0,0.0,16:54.86,+58.97,4748.02,4402.76,663.31,4084.7100000000005,345.2600000000002,7.841899172337357,05
135,22. +1,#35,Rahoutis Fanis,C6,1:22:50.98,+20:37.82 +6.25,62.1 14.4,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,22,1:22:50.98,0,50.98,22.0,1.0,0.0,0.0,20:37.82,+6.25,4970.98,4402.76,663.31,4307.67,568.2199999999993,12.90599533020195,05
