,Pos.,No,Crew,Gr/Cl,total_time,Diff,Speed,ss,Race,date,surface,competition,cPos,Stages_time,Penalty,Stages_t_s,Stages_t_m,Stages_t_h,Penalty_m,Penalty_s,Diff_1st,Diff_Pre,time,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
0,1.0,#3,Amoutzas Giorg,C1,13:44.45,0,79.5,1,Korinthou,16-06-2024,Gravel,Greek Championship,1,13:44.45,0,44.45,13.0,0.0,0.0,0.0,0,0,824.45,824.45,824.45,0.0,0.0,0.0,01
1,2.0,#2,Papadimitriou ,C1,13:50.16,+5.71 +5.71,79.0 0.31,1,Korinthou,16-06-2024,Gravel,Greek Championship,2,13:50.16,0,50.16,13.0,0.0,0.0,0.0,5.71,+5.71,830.16,824.45,824.45,5.709999999999923,5.709999999999923,0.6925829340772541,01
2,3.0,#4,Kechagias G.  ,C1,13:51.95,+7.50 +1.79,78.8 0.41,1,Korinthou,16-06-2024,Gravel,Greek Championship,3,13:51.95,0,51.95,13.0,0.0,0.0,0.0,7.50,+1.79,831.95,824.45,824.45,7.5,7.5,0.9096973740069135,01
3,4.0,#1,Serderidis Jou,C1,14:09.82,+25.37 +17.87,77.1 1.39,1,Korinthou,16-06-2024,Gravel,Greek Championship,4,14:09.82,0,9.82,14.0,0.0,0.0,0.0,25.37,+17.87,849.82,824.45,824.45,25.370000000000005,25.370000000000005,3.077202983807387,01
4,9.0,#5,Rendina Max  -,C1,14:36.28,+51.83 +18.22,74.8 2.85,1,Korinthou,16-06-2024,Gravel,Greek Championship,9,14:36.28,0,36.28,14.0,0.0,0.0,0.0,51.83,+18.22,876.28,824.45,824.45,51.82999999999993,51.82999999999993,6.2866153193037695,01
5,10.0,#6,Xanthakos Mari,C1,14:43.35,+58.90 +7.07,74.2 3.23,1,Korinthou,16-06-2024,Gravel,Greek Championship,10,14:43.35,0,43.35,14.0,0.0,0.0,0.0,58.90,+7.07,883.35,824.45,824.45,58.89999999999998,58.89999999999998,7.1441567105342925,01
6,5.0,#8,Karanikolas E.,C2,14:11.49,+27.04 +1.67,77.0 1.48,1,Korinthou,16-06-2024,Gravel,Greek Championship,5,14:11.49,0,11.49,14.0,0.0,0.0,0.0,27.04,+1.67,851.49,851.49,824.45,27.039999999999964,0.0,0.0,01
7,6.0,#7,Panteli Petros,C2,14:11.52,+27.07 +0.03,77.0 1.49,1,Korinthou,16-06-2024,Gravel,Greek Championship,6,14:11.52,0,11.52,14.0,0.0,0.0,0.0,27.07,+0.03,851.52,851.49,824.45,27.069999999999936,0.029999999999972715,0.003523235739700139,01
8,7.0,#10,Chatzimarkos P,C2,14:15.76,+31.31 +4.24,76.6 1.72,1,Korinthou,16-06-2024,Gravel,Greek Championship,7,14:15.76,0,15.76,14.0,0.0,0.0,0.0,31.31,+4.24,855.76,851.49,824.45,31.309999999999945,4.269999999999982,0.5014738869511071,01
9,8.0,#9,Halkias Efthim,C2,14:18.06,+33.61 +2.30,76.4 1.85,1,Korinthou,16-06-2024,Gravel,Greek Championship,8,14:18.06,0,18.06,14.0,0.0,0.0,0.0,33.61,+2.30,858.06,851.49,824.45,33.6099999999999,6.569999999999936,0.7715886269950247,01
10,11.0,#14,Delaportas Gio,C2,14:47.25,+1:02.80 +3.90,73.9 3.45,1,Korinthou,16-06-2024,Gravel,Greek Championship,11,14:47.25,0,47.25,14.0,0.0,0.0,0.0,1:02.80,+3.90,887.25,851.49,824.45,62.799999999999955,35.75999999999999,4.199697001726385,01
11,12.0,#18,J.J.  - Stefan,C2,15:06.69,+1:22.24 +19.44,72.3 4.52,1,Korinthou,16-06-2024,Gravel,Greek Championship,12,15:06.69,0,6.69,15.0,0.0,0.0,0.0,1:22.24,+19.44,906.69,851.49,824.45,82.24000000000001,55.200000000000045,6.482753761054158,01
12,13.0,#12,Ismailos Panos,C2,15:11.46,+1:27.01 +4.77,71.9 4.78,1,Korinthou,16-06-2024,Gravel,Greek Championship,13,15:11.46,0,11.46,15.0,0.0,0.0,0.0,1:27.01,+4.77,911.46,851.49,824.45,87.00999999999999,59.97000000000003,7.042948243666987,01
13,15.0,#16,Zygogiannis K.,C2,15:20.93,+1:36.48 +2.07,71.2 5.30,1,Korinthou,16-06-2024,Gravel,Greek Championship,15,15:20.93,0,20.93,15.0,0.0,0.0,0.0,1:36.48,+2.07,920.93,851.49,824.45,96.4799999999999,69.43999999999994,8.155116325499998,01
14,20.0,#19,Vasilakis Geor,C2,15:39.95,+1:55.50 +7.02,69.7 6.34,1,Korinthou,16-06-2024,Gravel,Greek Championship,20,15:39.95,0,39.95,15.0,0.0,0.0,0.0,1:55.50,+7.02,939.95,851.49,824.45,115.5,88.46000000000004,10.38884778447193,01
15,22.0,#15,Tsoulos Argiri,C2,15:42.13,+1:57.68 +0.91,69.6 6.46,1,Korinthou,16-06-2024,Gravel,Greek Championship,22,15:42.13,0,42.13,15.0,0.0,0.0,0.0,1:57.68,+0.91,942.13,851.49,824.45,117.67999999999995,90.63999999999999,10.644869581557034,01
16,28.0,#17,Davaris Nikos ,C2,16:30.84,+2:46.39 +1.32,66.2 9.14,1,Korinthou,16-06-2024,Gravel,Greek Championship,28,16:30.84,0,30.84,16.0,0.0,0.0,0.0,2:46.39,+1.32,990.84,851.49,824.45,166.39,139.35000000000002,16.365430010922033,01
17,35.0,#30,Yiangou Y.  - ,C2,17:38.33,+3:53.88 +13.97,61.9 12.8,1,Korinthou,16-06-2024,Gravel,Greek Championship,35,17:38.33,0,38.33,17.0,0.0,0.0,0.0,3:53.88,+13.97,1058.33,851.49,824.45,233.87999999999988,206.83999999999992,24.291536013341307,01
18,36.0,#33,Rinakis Manos ,C2,17:38.48,+3:54.03 +0.15,61.9 12.9,1,Korinthou,16-06-2024,Gravel,Greek Championship,36,17:38.48,0,38.48,17.0,0.0,0.0,0.0,3:54.03,+0.15,1058.48,851.49,824.45,234.02999999999997,206.99,24.309152192039836,01
19,39.0,#38,Moustakas Spir,C2,17:55.03,+4:10.58 +3.14,61.0 13.8,1,Korinthou,16-06-2024,Gravel,Greek Championship,39,17:55.03,0,55.03,17.0,0.0,0.0,0.0,4:10.58,+3.14,1075.03,851.49,824.45,250.57999999999993,223.53999999999996,26.25280390844284,01
20,14.0,#21,Polykarpou Pan,C5,15:18.86,+1:34.41 +7.40,71.3 5.18,1,Korinthou,16-06-2024,Gravel,Greek Championship,14,15:18.86,0,18.86,15.0,0.0,0.0,0.0,1:34.41,+7.40,918.86,918.86,824.45,94.40999999999997,0.0,0.0,01
21,16.0,#24,Panteli Chryso,C5,15:23.50,+1:39.05 +2.57,71.0 5.44,1,Korinthou,16-06-2024,Gravel,Greek Championship,16,15:23.50,0,23.5,15.0,0.0,0.0,0.0,1:39.05,+2.57,923.5,918.86,824.45,99.04999999999995,4.639999999999986,0.5049735541867081,01
22,17.0,#20,Paleokostas Di,C5,15:26.86,+1:42.41 +3.36,70.7 5.62,1,Korinthou,16-06-2024,Gravel,Greek Championship,17,15:26.86,0,26.86,15.0,0.0,0.0,0.0,1:42.41,+3.36,926.86,918.86,824.45,102.40999999999997,8.0,0.8706440589426028,01
23,18.0,#22,Lefkaditis Sav,C5,15:29.60,+1:45.15 +2.74,70.5 5.77,1,Korinthou,16-06-2024,Gravel,Greek Championship,18,15:29.60,0,29.6,15.0,0.0,0.0,0.0,1:45.15,+2.74,929.6,918.86,824.45,105.14999999999998,10.740000000000009,1.1688396491304451,01
24,32.0,#25,Kalamaras Teo ,C5,16:52.79,+3:08.34 +2.35,64.7 10.3,1,Korinthou,16-06-2024,Gravel,Greek Championship,32,16:52.79,0,52.79,16.0,0.0,0.0,0.0,3:08.34,+2.35,1012.79,918.86,824.45,188.33999999999992,93.92999999999995,10.222449557059829,01
25,19.0,#23,Dimopoulos Ant,C4,15:32.93,+1:48.48 +3.33,70.3 5.96,1,Korinthou,16-06-2024,Gravel,Greek Championship,19,15:32.93,0,32.93,15.0,0.0,0.0,0.0,1:48.48,+3.33,932.93,932.93,824.45,108.4799999999999,0.0,0.0,01
26,25.0,#32,Milonas K.  - ,C4,16:14.52,+2:30.07 +1.54,67.3 8.24,1,Korinthou,16-06-2024,Gravel,Greek Championship,25,16:14.52,0,14.52,16.0,0.0,0.0,0.0,2:30.07,+1.54,974.52,932.93,824.45,150.06999999999994,41.59000000000003,4.457997920529947,01
27,34.0,#37,Mavraganis A. ,C4,17:24.36,+3:39.91 +2.90,62.8 12.1,1,Korinthou,16-06-2024,Gravel,Greek Championship,34,17:24.36,0,24.36,17.0,0.0,0.0,0.0,3:39.91,+2.90,1044.36,932.93,824.45,219.90999999999985,111.42999999999995,11.94409012466101,01
28,37.0,#44,Dakaris Ioanni,C4,17:44.54,+4:00.09 +6.06,61.6 13.2,1,Korinthou,16-06-2024,Gravel,Greek Championship,37,17:44.54,0,44.54,17.0,0.0,0.0,0.0,4:00.09,+6.06,1064.54,932.93,824.45,240.08999999999992,131.61,14.107167740344936,01
29,21.0,#29,Antoniou K.  -,C3,15:41.22,+1:56.77 +1.27,69.7 6.41,1,Korinthou,16-06-2024,Gravel,Greek Championship,21,15:41.22,0,41.22,15.0,0.0,0.0,0.0,1:56.77,+1.27,941.22,941.22,824.45,116.76999999999998,0.0,0.0,01
30,24.0,#28,Yfantis V.  - ,C3,16:12.98,+2:28.53 +0.03,67.4 8.16,1,Korinthou,16-06-2024,Gravel,Greek Championship,24,16:12.98,0,12.98,16.0,0.0,0.0,0.0,2:28.53,+0.03,972.98,941.22,824.45,148.52999999999997,31.75999999999999,3.3743439365929313,01
31,27.0,#27,Rigas Giorgos ,C3,16:29.52,+2:45.07 +13.36,66.3 9.06,1,Korinthou,16-06-2024,Gravel,Greek Championship,27,16:29.52,0,29.52,16.0,0.0,0.0,0.0,2:45.07,+13.36,989.52,941.22,824.45,165.06999999999994,48.299999999999955,5.1316376617581385,01
32,29.0,#34,Tsagarakis A. ,C3,16:37.01,+2:52.56 +6.17,65.8 9.48,1,Korinthou,16-06-2024,Gravel,Greek Championship,29,16:37.01,0,37.01,16.0,0.0,0.0,0.0,2:52.56,+6.17,997.01,941.22,824.45,172.55999999999995,55.789999999999964,5.927413357132229,01
33,33.0,#36,Basdelis Andre,C3,17:21.46,+3:37.01 +28.67,62.9 11.9,1,Korinthou,16-06-2024,Gravel,Greek Championship,33,17:21.46,0,21.46,17.0,0.0,0.0,0.0,3:37.01,+28.67,1041.46,941.22,824.45,217.01,100.24000000000001,10.650007437156033,01
34,42.0,#35,Chatzidakis V.,C3,18:30.13,+4:45.68 +20.41,59.1 15.7,1,Korinthou,16-06-2024,Gravel,Greek Championship,42,18:30.13,0,30.13,18.0,0.0,0.0,0.0,4:45.68,+20.41,1110.13,941.22,824.45,285.68000000000006,168.91000000000008,17.945857504090444,01
35,44.0,#26,Pantelakis Gio,C3,28:18.36,+14:33.91 +9:27.63,38.6 48.0,1,Korinthou,16-06-2024,Gravel,Greek Championship,44,28:18.36,0,18.36,28.0,0.0,0.0,0.0,14:33.91,+9:27.63,1698.36,941.22,824.45,873.9099999999999,757.1399999999999,80.44240453879007,01
36,23.0,#42,Kassimis Ioann,C6,16:12.95,+2:28.50 +30.82,67.4 8.15,1,Korinthou,16-06-2024,Gravel,Greek Championship,23,16:12.95,0,12.95,16.0,0.0,0.0,0.0,2:28.50,+30.82,972.95,972.95,824.45,148.5,0.0,0.0,01
37,26.0,#41,Giokaris S.  -,C6,16:16.16,+2:31.71 +1.64,67.2 8.33,1,Korinthou,16-06-2024,Gravel,Greek Championship,26,16:16.16,0,16.16,16.0,0.0,0.0,0.0,2:31.71,+1.64,976.16,972.95,824.45,151.70999999999992,3.2099999999999227,0.32992445654966057,01
38,30.0,#40,Sotiropoulos N,C6,16:48.41,+3:03.96 +11.40,65.0 10.1,1,Korinthou,16-06-2024,Gravel,Greek Championship,30,16:48.41,0,48.41,16.0,0.0,0.0,0.0,3:03.96,+11.40,1008.41,972.95,824.45,183.95999999999992,35.45999999999992,3.644586052726237,01
39,31.0,#39,Panagiotopoulo,C6,16:50.44,+3:05.99 +2.03,64.9 10.2,1,Korinthou,16-06-2024,Gravel,Greek Championship,31,16:50.44,0,50.44,16.0,0.0,0.0,0.0,3:05.99,+2.03,1010.44,972.95,824.45,185.99,37.49000000000001,3.853229867927438,01
40,40.0,#43,Baxevanakis A.,C6,18:09.60,+4:25.15 +14.57,60.2 14.6,1,Korinthou,16-06-2024,Gravel,Greek Championship,40,18:09.60,0,9.6,18.0,0.0,0.0,0.0,4:25.15,+14.57,1089.6,972.95,824.45,265.14999999999986,116.64999999999986,11.989310858728594,01
44,1.,#3,Amoutzas Giorg,C1,20:07.25,0,79.8,2,Korinthou,16-06-2024,Gravel,Greek Championship,1,20:07.25,0,7.25,20.0,0.0,0.0,0.0,0,0,1207.25,1207.25,382.8,824.45,0.0,0.0,02
45,2.,#2,Kechagias G.  ,C1,20:19.30,+12.05 +12.05,79.0 0.45,2,Korinthou,16-06-2024,Gravel,Greek Championship,2,20:19.30,0,19.3,20.0,0.0,0.0,0.0,12.05,+12.05,1219.3,1207.25,382.8,836.5,12.049999999999955,0.998136260095254,02
46,3.,#4,Papadimitriou ,C1,20:19.71,+12.46 +0.41,79.0 0.47,2,Korinthou,16-06-2024,Gravel,Greek Championship,3,20:19.71,0,19.71,20.0,0.0,0.0,0.0,12.46,+0.41,1219.71,1207.25,382.8,836.9100000000001,12.460000000000036,1.0320977428038962,02
47,6.,#7,Serderidis Jou,C1,20:43.01,+35.76 +0.06,77.5 1.34,2,Korinthou,16-06-2024,Gravel,Greek Championship,6,20:43.01,0,43.01,20.0,0.0,0.0,0.0,35.76,+0.06,1243.01,1207.25,382.8,860.21,35.75999999999999,2.9621039552702415,02
48,11. +1,#18,Xanthakos Mari,C1,22:07.86,+2:00.61 +31.45,72.5 4.51,2,Korinthou,16-06-2024,Gravel,Greek Championship,11,22:07.86,0,7.86,22.0,0.0,0.0,0.0,2:00.61,+31.45,1327.86,1207.25,382.8,945.06,120.6099999999999,9.990474218264643,02
49,43. +1,#26,Rendina Max  -,C1,36:58.79,+16:51.54 +9:22.00,43.4 37.8,2,Korinthou,16-06-2024,Gravel,Greek Championship,43,36:58.79,0,58.79,36.0,0.0,0.0,0.0,16:51.54,+9:22.00,2218.79,1207.25,382.8,1835.99,1011.54,83.78877614412922,02
50,4. +1,#8,Karanikolas E.,C2,20:42.85,+35.60 +23.14,77.5 1.33,2,Korinthou,16-06-2024,Gravel,Greek Championship,4,20:42.85,0,42.85,20.0,0.0,0.0,0.0,35.60,+23.14,1242.85,1242.85,382.8,860.05,0.0,0.0,02
51,5. −1,#1,Panteli Petros,C2,20:42.95,+35.70 +0.10,77.5 1.33,2,Korinthou,16-06-2024,Gravel,Greek Championship,5,20:42.95,0,42.95,20.0,0.0,0.0,0.0,35.70,+0.10,1242.95,1242.85,382.8,860.1500000000001,0.10000000000013642,0.008046023253018179,02
52,7.,#10,Chatzimarkos P,C2,20:49.02,+41.77 +6.01,77.1 1.56,2,Korinthou,16-06-2024,Gravel,Greek Championship,7,20:49.02,0,49.02,20.0,0.0,0.0,0.0,41.77,+6.01,1249.02,1242.85,382.8,866.22,6.170000000000073,0.4964396347105502,02
53,8.,#9,Halkias Efthim,C2,20:55.51,+48.26 +6.49,76.7 1.80,2,Korinthou,16-06-2024,Gravel,Greek Championship,8,20:55.51,0,55.51,20.0,0.0,0.0,0.0,48.26,+6.49,1255.51,1242.85,382.8,872.71,12.660000000000082,1.0186265438307185,02
54,9. +2,#14,Delaportas Gio,C2,21:28.14,+1:20.89 +32.63,74.8 3.02,2,Korinthou,16-06-2024,Gravel,Greek Championship,9,21:28.14,0,28.14,21.0,0.0,0.0,0.0,1:20.89,+32.63,1288.14,1242.85,382.8,905.3400000000001,45.29000000000019,3.644043931286977,02
55,14. +3,#20,J.J.  - Stefan,C2,22:23.39,+2:16.14 +6.82,71.7 5.09,2,Korinthou,16-06-2024,Gravel,Greek Championship,14,22:23.39,0,23.39,22.0,0.0,0.0,0.0,2:16.14,+6.82,1343.39,1242.85,382.8,960.5900000000001,100.54000000000019,8.089471778573456,02
56,16. +2,#22,Tsoulos Argiri,C2,22:32.51,+2:25.26 +2.93,71.2 5.43,2,Korinthou,16-06-2024,Gravel,Greek Championship,16,22:32.51,0,32.51,22.0,0.0,0.0,0.0,2:25.26,+2.93,1352.51,1242.85,382.8,969.71,109.66000000000008,8.823269099247705,02
57,17. −4,#12,Zygogiannis K.,C2,22:33.48,+2:26.23 +0.97,71.1 5.47,2,Korinthou,16-06-2024,Gravel,Greek Championship,17,22:33.48,0,33.48,22.0,0.0,0.0,0.0,2:26.23,+0.97,1353.48,1242.85,382.8,970.6800000000001,110.63000000000011,8.901315524801875,02
58,18. +4,#15,Vasilakis Geor,C2,22:50.38,+2:43.13 +16.90,70.3 6.10,2,Korinthou,16-06-2024,Gravel,Greek Championship,18,22:50.38,0,50.38,22.0,0.0,0.0,0.0,2:43.13,+16.90,1370.38,1242.85,382.8,987.5800000000002,127.5300000000002,10.2610934545601,02
59,22. +1,#42,Ismailos Panos,C2,23:34.16,+3:26.91 +13.60,68.1 7.73,2,Korinthou,16-06-2024,Gravel,Greek Championship,22,23:34.16,0,34.16,23.0,0.0,0.0,0.0,3:26.91,+13.60,1414.16,1242.85,382.8,1031.3600000000001,171.31000000000017,13.783642434726652,02
60,27. +1,#17,Davaris Nikos ,C2,24:06.25,+3:59.00 +16.12,66.6 8.93,2,Korinthou,16-06-2024,Gravel,Greek Championship,27,24:06.25,0,6.25,24.0,0.0,0.0,0.0,3:59.00,+16.12,1446.25,1242.85,382.8,1063.45,203.4000000000001,16.365611296616656,02
61,33. +2,#30,Yiangou Y.  - ,C2,25:39.54,+5:32.29 +26.09,62.6 12.4,2,Korinthou,16-06-2024,Gravel,Greek Championship,33,25:39.54,0,39.54,25.0,0.0,0.0,0.0,5:32.29,+26.09,1539.54,1242.85,382.8,1156.74,296.69000000000005,23.87174638934707,02
62,34. +2,#33,Rinakis Manos ,C2,25:43.26,+5:36.01 +3.72,62.4 12.6,2,Korinthou,16-06-2024,Gravel,Greek Championship,34,25:43.26,0,43.26,25.0,0.0,0.0,0.0,5:36.01,+3.72,1543.26,1242.85,382.8,1160.46,300.4100000000001,24.171058454358942,02
63,41. +2,#46,Moustakas Spir,C2,27:27.75,+7:20.50 +13.73,58.4 16.5,2,Korinthou,16-06-2024,Gravel,Greek Championship,41,27:27.75,0,27.75,27.0,0.0,0.0,0.0,7:20.50,+13.73,1647.75,1242.85,382.8,1264.95,404.9000000000001,32.57834815142617,02
64,10.,#6,Panteli Chryso,C5,21:36.41,+1:29.16 +8.27,74.3 3.33,2,Korinthou,16-06-2024,Gravel,Greek Championship,10,21:36.41,0,36.41,21.0,0.0,0.0,0.0,1:29.16,+8.27,1296.41,1296.41,382.8,913.6100000000001,0.0,0.0,02
65,12. +4,#24,Paleokostas Di,C5,22:13.46,+2:06.21 +5.60,72.2 4.72,2,Korinthou,16-06-2024,Gravel,Greek Championship,12,22:13.46,0,13.46,22.0,0.0,0.0,0.0,2:06.21,+5.60,1333.46,1296.41,382.8,950.6600000000001,37.049999999999955,2.857892179171709,02
66,13. +1,#21,Polykarpou Pan,C5,22:16.57,+2:09.32 +3.11,72.1 4.83,2,Korinthou,16-06-2024,Gravel,Greek Championship,13,22:16.57,0,16.57,22.0,0.0,0.0,0.0,2:09.32,+3.11,1336.57,1296.41,382.8,953.77,40.159999999999854,3.0977854228214725,02
67,15.,#16,Lefkaditis Sav,C5,22:29.58,+2:22.33 +6.19,71.4 5.32,2,Korinthou,16-06-2024,Gravel,Greek Championship,15,22:29.58,0,29.58,22.0,0.0,0.0,0.0,2:22.33,+6.19,1349.58,1296.41,382.8,966.78,53.169999999999845,4.101325969407814,02
68,25. −1,#28,Kalamaras Teo ,C5,23:40.69,+3:33.44 +1.05,67.8 7.98,2,Korinthou,16-06-2024,Gravel,Greek Championship,25,23:40.69,0,40.69,23.0,0.0,0.0,0.0,3:33.44,+1.05,1420.69,1296.41,382.8,1037.89,124.27999999999997,9.586473415046164,02
69,19. +1,#19,Antoniou K.  -,C3,22:50.83,+2:43.58 +0.45,70.2 6.12,2,Korinthou,16-06-2024,Gravel,Greek Championship,19,22:50.83,0,50.83,22.0,0.0,0.0,0.0,2:43.58,+0.45,1370.83,1370.83,382.8,988.03,0.0,0.0,02
70,20. +1,#29,Rigas Giorgos ,C3,22:58.93,+2:51.68 +8.10,69.8 6.42,2,Korinthou,16-06-2024,Gravel,Greek Championship,20,22:58.93,0,58.93,22.0,0.0,0.0,0.0,2:51.68,+8.10,1378.93,1370.83,382.8,996.1300000000001,8.100000000000136,0.5908828957638903,02
71,26. +1,#27,Yfantis V.  - ,C3,23:50.13,+3:42.88 +9.44,67.3 8.33,2,Korinthou,16-06-2024,Gravel,Greek Championship,26,23:50.13,0,50.13,23.0,0.0,0.0,0.0,3:42.88,+9.44,1430.13,1370.83,382.8,1047.3300000000002,59.30000000000018,4.325846385036816,02
72,28. +4,#25,Tsagarakis A. ,C3,24:19.11,+4:11.86 +12.86,66.0 9.42,2,Korinthou,16-06-2024,Gravel,Greek Championship,28,24:19.11,0,19.11,24.0,0.0,0.0,0.0,4:11.86,+12.86,1459.11,1370.83,382.8,1076.31,88.27999999999997,6.439894078769795,02
73,32. +1,#36,Basdelis Andre,C3,25:13.45,+5:06.20 +1.46,63.6 11.5,2,Korinthou,16-06-2024,Gravel,Greek Championship,32,25:13.45,0,13.45,25.0,0.0,0.0,0.0,5:06.20,+1.46,1513.45,1370.83,382.8,1130.65,142.62000000000012,10.403915875783294,02
74,38. +1,#38,Chatzidakis V.,C3,26:43.91,+6:36.66 +28.56,60.0 14.8,2,Korinthou,16-06-2024,Gravel,Greek Championship,38,26:43.91,0,43.91,26.0,0.0,0.0,0.0,6:36.66,+28.56,1603.91,1370.83,382.8,1221.1100000000001,233.08000000000015,17.00283769686979,02
75,40. −3,#44,Pantelakis Gio,C3,27:14.02 1:20,+7:06.77 +18.90,62.0 16.0,2,Korinthou,16-06-2024,Gravel,Greek Championship,40,27:14.02,1:20,14.02,27.0,0.0,1.0,20.0,7:06.77,+18.90,1634.02,1370.83,382.8,1251.22,263.19000000000005,19.199317201987125,02
76,21. −2,#23,Kassimis Ioann,C6,23:20.56,+3:13.31 +21.63,68.8 7.23,2,Korinthou,16-06-2024,Gravel,Greek Championship,21,23:20.56,0,20.56,23.0,0.0,0.0,0.0,3:13.31,+21.63,1400.56,1400.56,382.8,1017.76,0.0,0.0,02
77,23. +3,#41,Giokaris S.  -,C6,23:39.02,+3:31.77 +4.86,67.9 7.92,2,Korinthou,16-06-2024,Gravel,Greek Championship,23,23:39.02,0,39.02,23.0,0.0,0.0,0.0,3:31.77,+4.86,1419.02,1400.56,382.8,1036.22,18.460000000000036,1.3180442108870765,02
78,29.,#34,Panagiotopoulo,C6,24:20.14,+4:12.89 +1.03,66.0 9.45,2,Korinthou,16-06-2024,Gravel,Greek Championship,29,24:20.14,0,20.14,24.0,0.0,0.0,0.0,4:12.89,+1.03,1460.14,1400.56,382.8,1077.3400000000001,59.580000000000155,4.25401268064204,02
