Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Pizzolato N.  ,A8,2,Prealpi,10/12/2023,gravel,-,73,394.0
Casarotto Andr,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,74,394.1
Pigozzo Enrico,Rally4,2,Prealpi,10/12/2023,gravel,-,75,394.4
Recchia Marco ,N3,2,Prealpi,10/12/2023,gravel,-,76,395.1
Penello Andrea,Rally4 Under 25,2,Prealpi,10/12/2023,gravel,-,77,395.9
Chiesura Matti,A6,2,Prealpi,10/12/2023,gravel,-,78,397.6
De Marco Franc,Rally4,2,Prealpi,10/12/2023,gravel,-,79,398.4
Lando Giampaol,A7,2,Prealpi,10/12/2023,gravel,-,80,402.3
Consalter Igor,Rally5 Under 25,2,Prealpi,10/12/2023,gravel,-,81,402.7
Vigna Claudio ,Rally4,2,Prealpi,10/12/2023,gravel,-,82,403.3
Pignani Elia  ,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,83,403.7
Foffano Cristi,Rally4,2,Prealpi,10/12/2023,gravel,-,84,404.3
Prosenc Borut ,Rally4,2,Prealpi,10/12/2023,gravel,-,85,404.5
Gozzoli Stefan,Ra5H,2,Prealpi,10/12/2023,gravel,-,86,404.9
Cesaro Simone ,RS 1.6 Plus,2,Prealpi,10/12/2023,gravel,-,87,405.0
Manera Luca  -,Ra5N,2,Prealpi,10/12/2023,gravel,-,88,406.1
Gabrici Fabio ,Rally4,2,Prealpi,10/12/2023,gravel,-,89,406.9
Rivoira Carlo ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,90,409.7
Zimmermann Seb,K11,2,Prealpi,10/12/2023,gravel,-,91,409.9
Marafon Ennio ,N3,2,Prealpi,10/12/2023,gravel,-,92,412.8
Stocchero Fabi,RS 1.6 Plus,2,Prealpi,10/12/2023,gravel,-,93,413.6
Citron Marco  ,A5,2,Prealpi,10/12/2023,gravel,-,94,415.0
Dal Cin Wilmo ,N2,2,Prealpi,10/12/2023,gravel,-,95,420.5
Landolfi Diego,Rally5,2,Prealpi,10/12/2023,gravel,-,96,420.6
Godino Bruno  ,Rally5,2,Prealpi,10/12/2023,gravel,-,97,422.1
