Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
42,#51,Melchiori Andrea  - Copelli C. Peugeot 106 Rallye,N2,7:35.5,+1:33.4 +  2.6,76.5 9.65,3
43,#49,De Mattè Bruno  - Compagno Paolo Citroën Saxo VTS,N2,7:36.4,+1:34.3 +  0.9,76.4 9.74,3
44,#50,Piras Sean  - Alongi Fabio Peugeot 106,N2 Under 25,8:04.6,+2:02.5 +  28.2,71.9 12.7,3
45,#47,Campora Cristina  - Iuretig Miriam Peugeot 106 Rallye,A6 Female,8:33.8,+2:31.7 +  29.2,67.8 15.7,3
1,#4,Daprà Matteo  - Conci Mattias Škoda Fabia Rally2 evo,R5/Rally2,4:10.8,,97.3,4
2,#5,Menegatti Paolo  - Rutigliano N. Škoda Fabia Rally2 evo,R5/Rally2,4:11.4,+0.6 +  0.6,97.1 0.09,4
3,#6,Zanolli Alessandro  - Pozzo Denis Škoda Fabia Rally2 evo,R5/Rally2,4:11.6,+0.8 +  0.2,97.0 0.12,4
4,#1,De Tisi Pietro  - Gasparotto Ivan Škoda Fabia Rally2 evo,R5/Rally2,4:13.1,+2.3 +  1.5,96.4 0.34,4
5,#3,De Tisi Giorgio  - Pozzi Daniel Škoda Fabia Rally2 evo,R5/Rally2 Over 55,4:15.2,+4.4 +  2.1,95.6 0.65,4
6,#8,Sambugaro Michele  - Cumerlato M. Škoda Fabia Rally2 evo,R5/Rally2,4:17.4,+6.6 +  2.2,94.8 0.97,4
7,#2,Battaglin A.  - Pagliarini S. Hyundai i20 R5,R5/Rally2 Over 55,4:18.0,+7.2 +  0.6,94.6 1.06,4
8,#7,Ferri Luca  - Ventoso Nicolò Škoda Fabia Rally2 evo,R5/Rally2,4:21.9,+11.1 +  3.9,93.2 1.64,4
9,#9,Bergamin Jacopo  - Tasselli Alice Škoda Fabia Rally2 evo,R5/Rally2,4:22.6,+11.8 +  0.7,92.9 1.74,4
10,#10,Chiarani Maurizio  - Gallorini R. Škoda Fabia R5,R5/Rally2,4:27.3,+16.5 +  4.7,91.3 2.43,4
11,#12,Cappelletti D.  - Taufer D. Škoda Fabia R5,R5/Rally2,4:27.6,+16.8 +  0.3,91.2 2.48,4
12,#15,Toscana Christian  - Turco Fabio Renault Clio S1600,S1600,4:31.1,+20.3 +  3.5,90.0 2.99,4
13,#19,Rainer Cesare  - Moser Thomas Renault Clio R3,R3,4:33.1,+22.3 +  2.0,89.4 3.29,4
14,#24,Strabello Stefano  - Montavoci S. Peugeot 208 Rally4,Rally4,4:34.8,+24.0 +  1.7,88.8 3.54,4
15,#30,Angi Simone  - Maddalozzo Jenny Peugeot 208 Rally4,Rally4,4:35.8,+25.0 +  1.0,88.5 3.69,4
16,#31,Casagrande D.  - Franceschini L. Peugeot 208 R2,Rally4/R2,4:36.8,+26.0 +  1.0,88.2 3.83,4
17,#32,Zanon Andrea  - Filippozzi Lisa Peugeot 208 R2,Rally4/R2,4:37.0,+26.2 +  0.2,88.1 3.86,4
18,#26,Pintarelli Matteo  - Manica F. Peugeot 208 Rally4,Rally4,4:38.6,+27.8 +  1.6,87.6 4.10,4
19,#41,Doretto Matteo  - Budoia Andrea Renault Clio Rally5,Rally5 Under 25,4:39.6,+28.8 +  1.0,87.3 4.25,4
20,#11,Milani Michele  - Camazzola C. Škoda Fabia R5,R5/Rally2,4:39.8,+29.0 +  0.2,87.2 4.28,4
21,#22,Strabello Paolo  - Bianchi Davide Peugeot 208 Rally4,Rally4 Over 55,4:40.6,+29.8 +  0.8,87.0 4.40,4
22,#25,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,4:40.7,+29.9 +  0.1,87.0 4.41,4
23,#42,Čendak Martin  - Markežič Jakob Renault Clio Rally5,Rally5 Under 25,4:42.9,+32.1 +  2.2,86.3 4.73,4
24,#40,Nerobutto G.  - Nerobutto F. Renault Clio Rally5,Rally5 Under 25,4:43.1,+32.3 +  0.2,86.2 4.76,4
25,#16,Zigliani Ludwig  - Rota Giuseppe Renault Clio S1600,S1600,4:43.4,+32.6 +  0.3,86.1 4.81,4
26,#21,Reginato Andrea  - Crestani Marco Toyota GR Yaris,R1T 4x4 Naz,4:44.9,+34.1 +  1.5,85.7 5.03,4
27,#43,Landolfi Diego  - Landolfi Michele Renault Clio Rally5,Rally5,4:45.8,+35.0 +  0.9,85.4 5.16,4
28,#39,Pellè Roberto  - Zampedri Serena Renault Clio Rally5,Rally5,4:46.2,+35.4 +  0.4,85.3 5.22,4
29,#18,Irlacher Wolfgang  - Miedl Regina Honda Civic Type-R R3,R3 Over 55,4:46.8,+36.0 +  0.6,85.1 5.31,4
30,#20,Micheloni Gianluca  - Antonelli R. Renault Clio R3,R3,4:47.7,+36.9 +  0.9,84.8 5.44,4
31,#36,Lunelli Rino  - Boni Massimo Mini Cooper S,RSTB 1.6 Plus Over 55,4:50.6,+39.8 +  2.9,84.0 5.87,4
32,#14,Pioner Maurizio  - Ugolini Bruna Lancia Delta Integrale 16V,A8 Over 55,4:50.8,+40.0 +  0.2,83.9 5.90,4
33,#33,Travaglini Luca  - Calliari Nico Peugeot 208 R2,Rally4/R2,4:53.2,+42.4 +  2.4,83.2 6.25,4
34,#28,Ferrarol Maurizio  - Frigerio G. Renault Clio Rally4,Rally4,4:56.0,+45.2 +  2.8,82.5 6.67,4
35,#38,Pederiva Ivano  - Gretter Daniele Renault Clio Rally5,Rally5,4:58.3,+47.5 +  2.3,81.8 7.01,4
36,#27,Vardanega Roger  - Pellegrino S. Peugeot 208 Rally4,Rally4,5:00.9,+50.1 +  2.6,81.1 7.39,4
37,#45,Longo Marco  - Riva Roberto Suzuki Swift R1B,Ra5N Over 55,5:06.3,+55.5 +  5.4,79.7 8.19,4
