Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
75,#59,Ferrante Raffaele  - Marcolini D. Ford Fiesta Rally4,Rally4,5:53.8,+1:02.1 +  0.1,75.1 8.41,2
76,#125,Simonetto Luca  - Cortiana Kay Peugeot 106 Rallye,N2,5:54.4,+1:02.7 +  0.6,75.0 8.50,2
77,#109,Cecchin Maicol  - Fiorot Andrea Peugeot 106 16V,A6 Under 25,5:54.5,+1:02.8 +  0.1,74.9 8.51,2
78,#54,Vanin Davide  - Cumerlato Mauro Peugeot 208 Rally4,Rally4,5:57.5,+1:05.8 +  3.0,74.3 8.92,2
79,#113,Lavarini Manuel  - Zanoni Gabriele Peugeot 205 Rallye,A5,5:57.7,+1:06.0 +  0.2,74.3 8.94,2
80,#98,Rigo Federico  - Castegnaro E. Renault Clio Rally5,Rally5,6:01.1,+1:09.4 +  3.4,73.6 9.40,2
80,#134,Spinnato Salvatore  - Spinnato A. CitroÃ«n Saxo VTS,RS 1.6,6:01.1,+1:09.4 +  0.0,73.6 9.40,2
82,#81,Dall'Osto Filippo  - Dai Fiori G. Peugeot 208 GTI,RSTB 1.6 Plus,6:01.9,+1:10.2 +  0.8,73.4 9.51,2
83,#99,Bau Michael  - Frigo Marco Renault Clio Rally5,Rally5,6:04.5,+1:12.8 +  2.6,72.9 9.86,2
84,#136,Boni Nicola  - Pavan Andrea Peugeot 106 Rallye,N1,6:04.9,+1:13.2 +  0.4,72.8 9.92,2
85,#114,Pilat Roberto  - Refondini Sara Peugeot 205 Rallye,A5,6:05.9,+1:14.2 +  1.0,72.6 10.1,2
86,#56,De Toni Giulia  - Bonaiti M. Peugeot 208 Rally4,Rally4 Female,6:09.3,+1:17.6 +  3.4,71.9 10.5,2
87,#102,BaÃ¹ Remigio  - Cerato Silvano Peugeot 208 GTI,RSTB 1.6 Plus,6:10.4,+1:18.7 +  1.1,71.7 10.7,2
88,#127,Brazzale Dino  - Zuliani Denis Peugeot 106 Rallye,N2,6:10.6,+1:18.9 +  0.2,71.7 10.7,2
89,#53,Cabrellon Fabiano  - Gallinaro E. Peugeot 208 R2,Rally4,6:11.6,+1:19.9 +  1.0,71.5 10.8,2
90,#128,Pipan Martin  - Sica Elena CitroÃ«n Saxo VTS,N2,6:11.7,+1:20.0 +  0.1,71.5 10.8,2
91,#137,Avesani Mirco  - Facchini Michele Peugeot 106 Rallye,N1 Under 25,6:12.3,+1:20.6 +  0.6,71.4 10.9,2
92,#111,Sbalchiero R.  - Santacaterina M. Renault Clio III RS,RS 2.0,6:13.4,+1:21.7 +  1.1,71.2 11.1,2
93,#133,Graziani Mirco  - Beltramello S. CitroÃ«n Saxo VTS,RS 1.6,6:14.8,+1:23.1 +  1.4,70.9 11.3,2
94,#116,Rancan Marco  - Rancan Tigei Peugeot 106 XSi,A5,6:17.9,+1:26.2 +  3.1,70.3 11.7,2
95,#117,Cazzaro Federico  - Gorza Roberto Peugeot 106 XSi,A5,6:26.4,+1:34.7 +  8.5,68.8 12.8,2
96,#112,Scalzotto Marco  - Tiraboschi S. Suzuki Swift R1B,RS 1.6 Plus Under 25,6:28.6,+1:36.9 +  2.2,68.4 13.1,2
97,#101,Busin Matteo  - Casa Federico Suzuki Swift 1000 turbo,RSTB 1.0 Plus,6:30.3,+1:38.6 +  1.7,68.1 13.4,2
98,#131,Cogo Simone  - Erriu Daniele Peugeot 106 Rallye S2,N2,6:30.4,+1:38.7 +  0.1,68.1 13.4,2
99,#135,Daveri Marcello  - Lo Presti G. Peugeot 106 Rallye,RS 1.6,6:34.2,+1:42.5 +  3.8,67.4 13.9,2
100,#93,Mazzucato Marco  - Condolo Laura Renault Clio 16S,N3,6:42.9,+1:51.2 +  8.7,65.9 15.1,2
101,#83,Furlan Luca  - Furlan Giorgia Opel Astra GSi 16V,N3,6:43.4,+1:51.7 +  0.5,65.9 15.1,2
102,#57,Fortuna Mattia  - Fortuna Giuseppe Peugeot 208 R2,Rally4,6:44.9,+1:53.2 +  1.5,65.6 15.3,2
103,#129,Mattiazzo Mirco  - Comarella M. Peugeot 106 Rallye,N2,6:45.0,+1:53.3 +  0.1,65.6 15.4,2
104,#58,De Pretto Renzo  - Parisotto M. Peugeot 208 R2,Rally4,7:21.6,+2:29.9 +  36.6,60.2 20.3,2
105,#123,Zambon Giacomo  - Corato Stefano Peugeot 106 Rallye,N2,8:28.4,+3:36.7 +  1:06.8,52.3 29.4,2
106,#76,Mattiuz Alfio  - Mattiuz Alessio Renault Clio Williams,A7,8:38.8,+3:47.1 +  10.4,51.2 30.8,2
107,#84,Cecchin Patrik  - Casagrande M. Renault Clio RS,N3,38:46.6,+33:54.9 +  30:07.8,11.4 275.7,2
1,#8,Sossella Manuel  - Falzone G. Hyundai i20 N Rally2,R5/Rally2,4:15.5,,86.1,3
1,#11,Toffano Giovanni  - Gambasin M. Å koda Fabia Rally2 evo,R5/Rally2,4:15.5,+0.0 +  0.0,86.1 0.00,3
3,#3,Rossetti Luca  - Mori Eleonora Hyundai i20 N Rally2,R5/Rally2,4:15.7,+0.2 +  0.2,86.0 0.03,3
