Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
74,#52,Baroncelli Riccardo  - Sandri A. Mitsubishi Lancer Evo VIII,N4,8:39.8,+1:47.1 +  0.3,66.8 11.1,4
75,#123,Barzan Marco  - Sandrin Luca Renault Clio RS Light,N3,8:39.9,+1:47.2 +  0.1,66.8 11.1,4
76,#124,Pigozzo Enrico  - Budoia Andrea Renault Clio RS,N3,8:44.1,+1:51.4 +  4.2,66.3 11.5,4
77,#131,Nannetti Filippo  - Barone Jr Renault Clio Rally5,Rally5,8:44.2,+1:51.5 +  0.1,66.3 11.6,4
78,#145,Zanardo Loris  - Borin Michele Citroën Saxo VTS,N2,8:45.7,+1:53.0 +  1.5,66.1 11.7,4
79,#111,Gherardi Christian  - Ragnacci L. Peugeot 208 R2,Rally4,8:48.0,+1:55.3 +  2.3,65.8 12.0,4
80,#147,Merazzi Marco  - Balzan Evelyn Mitsubishi Colt CZT,N2 Under 25,8:48.8,+1:56.1 +  0.8,65.7 12.0,4
81,#146,Tessari Sascha  - Panato Luca Citroën Saxo VTS,N2 Under 25,8:52.3,+1:59.6 +  3.5,65.3 12.4,4
82,#97,De Faveri Joseph  - De Faveri A. Peugeot 208 Rally4,Rally4,8:54.4,+2:01.7 +  2.1,65.0 12.6,4
83,#99,Foffano Cristian  - Silvi Luca Peugeot 208 R2,Rally4,8:55.3,+2:02.6 +  0.9,64.9 12.7,4
84,#141,Zaupa Maurizio  - Scaramuzza M. Seat Ibiza TDI Mk3,RS 2.0,8:58.0,+2:05.3 +  2.7,64.6 13.0,4
85,#139,Fiora Federico  - Angeli Alessio Opel Corsa A GSi,A6,8:59.7,+2:07.0 +  1.7,64.4 13.2,4
86,#87,Cianfriglia Diego  - Mazzini Mirco Peugeot 208 R2,Rally4,9:00.8,+2:08.1 +  1.1,64.2 13.3,4
87,#132,Bardin Gianni  - Altoè Luca Renault Clio Rally5,Rally5,9:05.6,+2:12.9 +  4.8,63.7 13.8,4
88,#142,Nardi Devid  - Forin Leonardo MG ZR 105,A5 Under 25,9:07.3,+2:14.6 +  1.7,63.5 14.0,4
89,#148,Pizzolato N.  - Brovelli E. Fiat Seicento Kit Car,A0,9:08.4,+2:15.7 +  1.1,63.3 14.1,4
90,#105,Merazzi Andrea  - Argenta Nicola Peugeot 208 R2,Rally4,9:10.1,+2:17.4 +  1.7,63.2 14.2,4
91,#108,Pignani Elia  - Podeschi A. Ford Fiesta Rally4,Rally4,9:13.4,+2:20.7 +  3.3,62.8 14.6,4
92,#135,Schenetti Sandro  - Corradi A. Suzuki Swift 1000 turbo,Rally5/R1,9:16.5,+2:23.8 +  3.1,62.4 14.9,4
93,#118,Ongaro Germano  - Maggiolino F. Renault Clio Williams,N3,9:20.7,+2:28.0 +  4.2,62.0 15.3,4
93,#126,Marafon Ennio  - Genaro Arianna Opel Astra G OPC,N3,9:20.7,+2:28.0 +  0.0,62.0 15.3,4
95,#106,Gava Antonucci F.  - Silotto D. Peugeot 208 Rally4,Rally4,9:20.9,+2:28.2 +  0.2,61.9 15.4,4
96,#120,Lanini Lorenzo  - Giannini Adriano Renault Clio RS,N3 Under 25,9:24.2,+2:31.5 +  3.3,61.6 15.7,4
97,#116,De Pretto Renzo  - Parisotto M. Fiat Stilo Abarth,A7,9:50.9,+2:58.2 +  26.7,58.8 18.5,4
97,#144,Ragghianti Luca  - Vecoli Fabrizio Peugeot 106 Rallye,N2,9:50.9,+2:58.2 +  0.0,58.8 18.5,4
99,#72,Todaro Pietro  - Giovenale Elena Ford Fiesta Rally3,Rally3,9:55.0,+3:02.3 +  4.1,58.4 18.9,4
100,#115,Bariani Gianluigi  - Ferrazzi M. Peugeot 206 RC,A7,10:03.2,+3:10.5 +  8.2,57.6 19.7,4
101,#119,Fornalé D.  - Albertini I. Opel Astra G OPC,N3,10:10.5,+3:17.8 +  7.3,56.9 20.5,4
102,#149,Signorotto Bryan  - Favero Giulia Peugeot 106 Rallye,N1 Under 25,10:34.2,+3:41.5 +  23.7,54.8 23.0,4
103,#138,Dalla Vecchia Corrado  - Gelio P. Opel Corsa A GSi,A6,11:27.0,+4:34.3 +  52.8,50.6 28.4,4
