Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
50,#63,Kovács Zoltán  - Holló B. Citroën C2 R2 Max,P12,5:42.1,+49.6 +  0.1,107.0 4.88,4
51,#70,Karsai Zsolt  - Szilágyi Sándor Lada VAZ 2105,P13,5:42.5,+50.0 +  0.4,106.9 4.92,4
52,#34,Rada Martin  - Jugas Jaroslav Abarth 124 Rally RGT,RGT,5:43.2,+50.7 +  0.7,106.7 4.99,4
52,#48,Galgóczi Norbert  - Kázári D. Mitsubishi Lancer Evo IX,P14,5:43.2,+50.7 +  0.0,106.7 4.99,4
54,#61,Kiss Zsolt  - Bartók Erik Peugeot 208 R2,RC4,5:44.3,+51.8 +  1.1,106.3 5.09,4
55,#52,Lazár Matej  - Kerekeš Martin Mitsubishi Lancer Evo IX,P14,5:47.4,+54.9 +  3.1,105.4 5.40,4
56,#58,Zagyva Dorka  - Spitzer Gábor Peugeot 208 Rally4,RC4,5:49.3,+56.8 +  1.9,104.8 5.59,4
57,#53,Gazdik László  - Bottyán János Mitsubishi Lancer Evo VI,P14,5:49.7,+57.2 +  0.4,104.7 5.62,4
58,#68,Csikar  - Tukacs Ákos Lada VFTS,P13,5:50.2,+57.7 +  0.5,104.5 5.67,4
59,#74,Kronome Ákos  - Pásztor Tamás Škoda Fabia R2,P12,5:50.8,+58.3 +  0.6,104.4 5.73,4
60,#73,Szőnyi A.  - Vajnai D. Lada VAZ 21011,P12,5:55.6,+1:03.1 +  4.8,103.0 6.20,4
61,#86,Tóth Barnabás  - Asztalos Márk BMW M3 E36,P14,5:55.8,+1:03.3 +  0.2,102.9 6.22,4
62,#81,Békési Richárd  - Bernát M. BMW 320i E36,,6:00.1,+1:07.6 +  4.3,101.7 6.65,4
63,#75,Veréb Zoltán  - Májer Dávid Lada VFTS,P12,6:03.1,+1:10.6 +  3.0,100.8 6.94,4
64,#83,Tárkányi Sándor  - Bugner M. Lada VFTS,,6:04.1,+1:11.6 +  1.0,100.6 7.04,4
65,#79,Szlovák Ferenc  - Győri Kristóf Seat Ibiza GTi,P14,6:05.9,+1:13.4 +  1.8,100.1 7.22,4
66,#51,Juhász Csaba  - Szegő János Mitsubishi Lancer Evo X R4,P14,6:06.7,+1:14.2 +  0.8,99.8 7.30,4
67,#71,Hulmann Gábor  - Molnár Zsolt Lada VFTS,P12,6:16.9,+1:24.4 +  10.2,97.1 8.30,4
68,#72,Budavári Zoltán  - Petrovszki D. Renault Mégane RS,P14,6:17.6,+1:25.1 +  0.7,97.0 8.37,4
69,#60,Szivák Zoltán  - Szivák Ádám Škoda Fabia R2,RC4,6:37.7,+1:45.2 +  20.1,92.1 10.3,4
70,#47,Szilágyi Patrik  - Tóth Viktor BMW M3 E36  [SR],P14,10:09.9 [N],+5:17.4 +  3:32.2,60.0 31.2,4
70,#64,Hevesi Norbert  - Lipóczky D. BMW M3 E36  [SR],P14,10:09.9 [N],+5:17.4 +  0.0,60.0 31.2,4
70,#66,Markovics György  - Adorján S. BMW M3 E36  [SR],P14,10:09.9 [N],+5:17.4 +  0.0,60.0 31.2,4
73,#57,Hibján József  - Szollár Csaba Ford Fiesta Rally4  [SR],RC4,10:24.7 [N],+5:32.2 +  14.8,58.6 32.7,4
73,#62,Konyári Zoltán  - Skroby Opel Corsa Rally4  [SR],RC4,10:24.7 [N],+5:32.2 +  0.0,58.6 32.7,4
75,#76,Kiskókai  - Biró Attila Lada VFTS  [SR],P13,10:39.1 [N],+5:46.6 +  14.4,57.3 34.1,4
1,#10,Cais Erik  - Bacigál Igor Škoda Fabia RS Rally2,RC2,7:43.1,,74.9,5
2,#5,Bonato Yoann  - Boulloud Benjamin Citroën C3 Rally2,RC2,7:43.5,+0.4 +  0.4,74.8 0.04,5
3,#6,Mareš Filip  - Bucha Radovan Škoda Fabia Rally2 evo,RC2,7:46.0,+2.9 +  2.5,74.4 0.30,5
3,#7,Csomós Miklós  - Bán Viktor Škoda Fabia Rally2 evo,RC2,7:46.0,+2.9 +  0.0,74.4 0.30,5
5,#1,Østberg Mads  - Barth Patrik Citroën C3 Rally2,RC2,7:46.2,+3.1 +  0.2,74.4 0.32,5
5,#40,Velenczei Ádám  - Vánsza Zsolt Škoda Fabia RS Rally2,RC2,7:46.2,+3.1 +  0.0,74.4 0.32,5
7,#14,Vincze Ferenc jun.  - Percze N. Škoda Fabia Rally2 evo,RC2,7:47.3,+4.2 +  1.1,74.2 0.44,5
8,#8,Marczyk M.  - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,7:48.3,+5.2 +  1.0,74.0 0.54,5
9,#3,Sesks Mārtiņš  - Francis R. Škoda Fabia RS Rally2,RC2,7:49.0,+5.9 +  0.7,73.9 0.61,5
