Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Sassos  - Vava,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,7,523.59
Xanthakos M.  ,C2,3,Boiotias,5/3/2023,Gravel,cup,8,526.08
Antoniou K.  -,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,9,537.94
Agathokleous G,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,10,540.4
Davaris Nikos ,C2,3,Boiotias,5/3/2023,Gravel,cup,11,542.15
Panoutsos T.  ,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,12,545.71
Simetra  - Pal,C2,3,Boiotias,5/3/2023,Gravel,cup,13,556.32
Lymperis A.  -,C2,3,Boiotias,5/3/2023,Gravel,cup,14,556.5
Vorrias Ioanni,T1,3,Boiotias,5/3/2023,Gravel,cup,15,561.1
Berssis Evange,T1,3,Boiotias,5/3/2023,Gravel,cup,16,561.9
Agelis Elias  ,C6 F2,3,Boiotias,5/3/2023,Gravel,cup,17,564.95
Delaportas Gio,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,18,569.97
Halkias Efthim,4 1600,3,Boiotias,5/3/2023,Gravel,cup,19,570.27
Basdelis Andre,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,20,575.4
Halivelakis A.,3 2000,3,Boiotias,5/3/2023,Gravel,cup,21,576.39
Englezos T.  -,C6 F2,3,Boiotias,5/3/2023,Gravel,cup,22,577.37
Chatzigakis G.,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,23,577.49
Giannakopoulos,C6 F2,3,Boiotias,5/3/2023,Gravel,cup,24,579.86
Georgakopoulos,4 1600,3,Boiotias,5/3/2023,Gravel,cup,25,584.44
Amaxopoulos D.,2 1600,3,Boiotias,5/3/2023,Gravel,cup,26,585.99
Paradissis Gio,3 2000,3,Boiotias,5/3/2023,Gravel,cup,27,589.28
Kyriakopoulos ,4 -1300,3,Boiotias,5/3/2023,Gravel,cup,28,591.66
Kalamaras Teo ,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,29,592.41
Papadimitriou ,4 2000,3,Boiotias,5/3/2023,Gravel,cup,30,595.7
Gazetas Dionis,C6 F2,3,Boiotias,5/3/2023,Gravel,cup,31,597.8
Nomikos Mihali,4 -1300,3,Boiotias,5/3/2023,Gravel,cup,32,619.36
Stafilopatis M,3 2000,3,Boiotias,5/3/2023,Gravel,cup,33,623.36
Gerodimos Gior,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,34,627.44
Karagrigoris A,4 1600,3,Boiotias,5/3/2023,Gravel,cup,35,627.58
Mitsias M.  - ,C3 F2,3,Boiotias,5/3/2023,Gravel,cup,36,628.58
Papadopoulos I,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,37,632.97
Kanellopoulos ,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,38,634.67
Kokkinos Steli,C4 F2,3,Boiotias,5/3/2023,Gravel,cup,39,639.31
Kourtessis Har,C6 F2,3,Boiotias,5/3/2023,Gravel,cup,40,642.76
Milonas K.  - ,C4 F2,3,Boiotias,5/3/2023,Gravel,cup,41,642.86
Karotsieris An,C5 F2,3,Boiotias,5/3/2023,Gravel,cup,42,645.3
Mavraganis Ari,C4 F2,3,Boiotias,5/3/2023,Gravel,cup,43,668.74
Vassilopoulos ,2 2000,3,Boiotias,5/3/2023,Gravel,cup,44,681.49
Kotsopoulos A.,4 2000,3,Boiotias,5/3/2023,Gravel,cup,45,712.54
Lambrou Karolo,1 -1300,3,Boiotias,5/3/2023,Gravel,cup,46,714.91
Melas D.  - Va,C2,3,Boiotias,5/3/2023,Gravel,cup,47,744.6
Chatzimarkos P,C1,3,Boiotias,5/3/2023,Gravel,cup,48,868.99
Mathios Nikola,3 -1300,3,Boiotias,5/3/2023,Gravel,cup,49,878.63
Kehagias Giorg,C1,4,Boiotias,5/3/2023,Gravel,cup,1,330.79
Chatzimarkos P,C1,4,Boiotias,5/3/2023,Gravel,cup,2,341.06
Panteli Petros,C1,4,Boiotias,5/3/2023,Gravel,cup,3,353.58
Paradissis P. ,C2,4,Boiotias,5/3/2023,Gravel,cup,4,356.29
Ismailos Panos,C2,4,Boiotias,5/3/2023,Gravel,cup,5,359.03
Lefkaditis Sav,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,6,359.55
Xanthakos M.  ,C2,4,Boiotias,5/3/2023,Gravel,cup,7,385.99
Sassos  - Vava,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,8,387.72
Tsakalos Theod,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,9,388.92
Davaris Nikos ,C2,4,Boiotias,5/3/2023,Gravel,cup,10,395.71
Antoniou K.  -,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,11,396.01
Agathokleous G,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,12,403.1
Karotsieris An,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,13,405.74
Stafilopatis M,3 2000,4,Boiotias,5/3/2023,Gravel,cup,14,406.12
Chatzigakis G.,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,15,407.4
Simetra  - Pal,C2,4,Boiotias,5/3/2023,Gravel,cup,16,407.67
Vorrias Ioanni,T1,4,Boiotias,5/3/2023,Gravel,cup,17,413.36
Halivelakis A.,3 2000,4,Boiotias,5/3/2023,Gravel,cup,18,423.71
Gazetas Dionis,C6 F2,4,Boiotias,5/3/2023,Gravel,cup,19,424.65
Milonas K.  - ,C4 F2,4,Boiotias,5/3/2023,Gravel,cup,20,425.11
Amaxopoulos D.,2 1600,4,Boiotias,5/3/2023,Gravel,cup,21,426.16
Paradissis Gio,3 2000,4,Boiotias,5/3/2023,Gravel,cup,22,426.48
Halkias Efthim,4 1600,4,Boiotias,5/3/2023,Gravel,cup,23,431.7
Lymperis A.  -,C2,4,Boiotias,5/3/2023,Gravel,cup,24,432.18
Gerodimos Gior,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,25,432.41
Delaportas Gio,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,26,432.48
Basdelis Andre,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,27,433.22
Mavraganis Ari,C4 F2,4,Boiotias,5/3/2023,Gravel,cup,28,433.22
Kalamaras Teo ,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,29,434.53
Papadimitriou ,4 2000,4,Boiotias,5/3/2023,Gravel,cup,30,435.02
Englezos T.  -,C6 F2,4,Boiotias,5/3/2023,Gravel,cup,31,435.57
Giannakopoulos,C6 F2,4,Boiotias,5/3/2023,Gravel,cup,32,435.82
Melas D.  - Va,C2,4,Boiotias,5/3/2023,Gravel,cup,33,440.62
Kyriakopoulos ,4 -1300,4,Boiotias,5/3/2023,Gravel,cup,34,442.41
Georgakopoulos,4 1600,4,Boiotias,5/3/2023,Gravel,cup,35,442.92
Kourtessis Har,C6 F2,4,Boiotias,5/3/2023,Gravel,cup,36,446.92
Berssis Evange,T1,4,Boiotias,5/3/2023,Gravel,cup,37,455.36
Nomikos Mihali,4 -1300,4,Boiotias,5/3/2023,Gravel,cup,38,459.13
Mitsias M.  - ,C3 F2,4,Boiotias,5/3/2023,Gravel,cup,39,462.27
Karagrigoris A,4 1600,4,Boiotias,5/3/2023,Gravel,cup,40,468.72
Kanellopoulos ,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,41,471.36
Kotsopoulos A.,4 2000,4,Boiotias,5/3/2023,Gravel,cup,42,474.84000000000003
Papadopoulos I,C5 F2,4,Boiotias,5/3/2023,Gravel,cup,43,493.06
Kokkinos Steli,C4 F2,4,Boiotias,5/3/2023,Gravel,cup,44,497.72
Vassilopoulos ,2 2000,4,Boiotias,5/3/2023,Gravel,cup,45,500.95
Mathios Nikola,3 -1300,4,Boiotias,5/3/2023,Gravel,cup,46,633.05
Agelis Elias  ,C6 F2,4,Boiotias,5/3/2023,Gravel,cup,47,690.29
