Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
2,#9,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,2:03.14,+0.52 +  0.52,122.8 0.12,4
3,#3,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,2:04.62,+2.00 +  1.48,121.3 0.48,4
4,#12,Kapralos D.  - Karathanassis K. Opel Astra G OPC,C3 F2,2:08.49,+5.87 +  3.87,117.7 1.40,4
5,#29,Stafilopatis M.  - Chatzirigas G. Lancia Delta Integrale 16V,4 2000+,2:10.14,+7.52 +  1.65,116.2 1.79,4
6,#4,Nomikos Andreas  - Mataliotakis A. Škoda Fabia S2000,C1,2:11.58,+8.96 +  1.44,114.9 2.13,4
7,#23,Tiros Nikos  - Polichronopoulos G. Peugeot 106,C6 F2,2:14.00,+11.38 +  2.42,112.8 2.71,4
8,#6,Karathanassis N.  - Karathanassis V. Honda Civic Type-R EP3,C5 F2,2:14.87,+12.25 +  0.87,112.1 2.92,4
9,#19,Rekkas Panangelos  - Menounos A. Peugeot 106 S16,C6 F2,2:14.95,+12.33 +  0.08,112.0 2.94,4
10,#25,Stamatakis S.  - Fakourelis F. Peugeot 106 XSi,C6 F2,2:15.21,+12.59 +  0.26,111.8 3.00,4
11,#7,Kandiliotis V.  - Papandreou P. Peugeot 208 Rally4,C3 F2,2:15.26,+12.64 +  0.05,111.8 3.01,4
12,#22,Kalaitzian I.  - Sotiropoulos F. Ford Puma Kit Car,C4 F2,2:16.85,+14.23 +  1.59,110.5 3.39,4
13,#32,Katsikas Ioannis  - Babalis Nikos Ford Escort MK2,3 2000,2:17.69,+15.07 +  0.84,109.8 3.59,4
14,#14,Rekkas Viktoras  - Karliotis K. Citroën Saxo VTS,C6 F2,2:17.74,+15.12 +  0.05,109.8 3.60,4
15,#17,Papaloukas Nikos  - Gionis G. Renault Clio Sport,C5 F2,2:20.04,+17.42 +  2.30,108.0 4.15,4
16,#16,Zois Dimitris  - Kollias Ioannis Peugeot 208 R2,C5 F2,2:21.07,+18.45 +  1.03,107.2 4.39,4
17,#37,Tsalamatas Ioannis  - Zografos L. Peugeot 309 GTI 16,4,2:21.12,+18.50 +  0.05,107.1 4.40,4
18,#18,Kondilis Panagiotis  - Tsolakis A. Peugeot 106 S16,C5 F2,2:23.12,+20.50 +  2.00,105.6 4.88,4
19,#31,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2,2:24.12,+21.50 +  1.00,104.9 5.12,4
20,#20,Benoukas Marinos  - Labrakis D. Peugeot 106,C6 F2,2:24.56,+21.94 +  0.44,104.6 5.22,4
21,#36,Gerovassilis A.  - Verikakis K. Fiat 131 Racing,4 2000,2:25.84,+23.22 +  1.28,103.7 5.53,4
