Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
18,#37,Bailey Jason - Peterson Shayne Ford Fiesta Rally3,RC3,3:50.3,+35.3 +8.5,55.2 10.0,9
19,#27,Chwist Daniel - Heller Kamil Å koda Fabia Rally2 evo,RC2,3:52.2,+37.2 +1.9,54.7 10.5,9
20,#38,Spitalier Patrice - Spitalier N. Renault Clio Rally5,RC5,4:00.4,+45.4 +8.2,52.9 12.9,9
21,#42,Retama Emiliano - Retama Diego Renault Clio Rally5,RC5,4:06.3,+51.3 +5.9,51.6 14.5,9
22,#41,Maggio Rodriguez R. - Pimentel M. Renault Clio Rally5,RC5,4:22.5,+1:07.5 +16.2,48.4 19.1,9
23,#35,Coyne John - Treacy Eoin Ford Fiesta Rally2,RC2,4:50.1,+1:35.1 +27.6,43.8 26.9,9
24,#36,Mauro SÃ¡nchez A. - Sanjuan de Eusebio D. Å koda Fabia Rally2 evo,RC2,11:08.3,+7:53.3 +6:18.2,19.0 134.1,9
25,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1  [SR],RC1 M,13:15.0 [N],+10:00.0 +2:06.7,16.0 170.0,9
25,#9,Serderidis Jourdan - Miclotte F. Ford Puma Rally1  [SR],RC1,13:15.0 [N],+10:00.0 +0.0,16.0 170.0,9
25,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1  [SR],RC1,13:15.0 [N],+10:00.0 +0.0,16.0 170.0,9
28,#28,Castro Eduardo - Mussano Fernando Å koda Fabia Rally2 evo  [SR],RC2,13:17.9 [N],+10:02.9 +2.9,15.9 170.8,9
29,#32,Granados Miguel - MartÃ­ Marc Å koda Fabia Rally2 evo  [SR],RC2,13:30.5 [N],+10:15.5 +12.6,15.7 174.4,9
30,#39,Uriostegui Gustavo - Zapata Armando Renault Clio Rally5  [SR],RC5,14:00.4 [N],+10:45.4 +29.9,15.1 182.8,9
1,#6,Sordo Dani - Carrera CÃ¡ndido Hyundai i20 N Rally1,RC1 M,1:29.9,,52.1,10
2,#8,TÃ¤nak Ott - JÃ¤rveoja Martin Ford Puma Rally1,RC1 M,1:30.4,+0.5 +0.5,51.8 0.38,10
3,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,1:30.5,+0.6 +0.1,51.7 0.46,10
3,#17,Ogier SÃ©bastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,1:30.5,+0.6 +0.0,51.7 0.46,10
5,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,1:31.0,+1.1 +0.5,51.4 0.85,10
6,#69,RovanperÃ¤ Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,1:31.8,+1.9 +0.8,51.0 1.46,10
7,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,1:32.1,+2.2 +0.3,50.8 1.69,10
8,#21,Solberg Oliver - Edmondson Elliott Å koda Fabia RS Rally2,RC2,1:32.5,+2.6 +0.4,50.6 2.00,10
9,#22,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,1:34.0,+4.1 +1.5,49.8 3.15,10
10,#20,Greensmith Gus - Andersson Jonas Å koda Fabia RS Rally2,RC2,1:34.3,+4.4 +0.3,49.6 3.38,10
11,#24,Lindholm Emil - HÃ¤mÃ¤lÃ¤inen Reeta Å koda Fabia Rally2 evo,RC2,1:34.4,+4.5 +0.1,49.6 3.46,10
12,#25,Kajetanowicz K. - Szczepaniak M. Å koda Fabia Rally2 evo,RC2,1:34.6,+4.7 +0.2,49.5 3.62,10
13,#26,Prokop Martin - Ernst Michal Ford Fiesta Rally2,RC2,1:36.5,+6.6 +1.9,48.5 5.08,10
14,#30,DomÃ­nguez Jr. Diego - PeÃ±ate R. Ford Fiesta Rally3,RC3,1:37.9,+8.0 +1.4,47.8 6.15,10
15,#34,Salas Carlos - Zapata Ortega Jaime Å koda Fabia R5,RC2,1:38.4,+8.5 +0.5,47.6 6.54,10
16,#27,Chwist Daniel - Heller Kamil Å koda Fabia Rally2 evo,RC2,1:41.8,+11.9 +3.4,46.0 9.15,10
17,#36,Mauro SÃ¡nchez A. - Sanjuan de Eusebio D. Å koda Fabia Rally2 evo,RC2,1:44.7,+14.8 +2.9,44.7 11.4,10
18,#42,Retama Emiliano - Retama Diego Renault Clio Rally5,RC5,1:49.5,+19.6 +4.8,42.7 15.1,10
19,#38,Spitalier Patrice - Spitalier N. Renault Clio Rally5,RC5,1:49.8,+19.9 +0.3,42.6 15.3,10
20,#35,Coyne John - Treacy Eoin Ford Fiesta Rally2,RC2,1:51.9,+22.0 +2.1,41.8 16.9,10
21,#41,Maggio Rodriguez R. - Pimentel M. Renault Clio Rally5,RC5,2:01.8,+31.9 +9.9,38.4 24.5,10
22,#31,Cordero Jr. Ricardo - HernÃ¡ndez M. CitroÃ«n C3 Rally2,RC2,4:08.6,+2:38.7 +2:06.8,18.8 122.1,10
23,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1  [SR],RC1 M,11:29.9 [N],+10:00.0 +7:21.3,6.8 461.5,10
23,#9,Serderidis Jourdan - Miclotte F. Ford Puma Rally1  [SR],RC1,11:29.9 [N],+10:00.0 +0.0,6.8 461.5,10
23,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1  [SR],RC1,11:29.9 [N],+10:00.0 +0.0,6.8 461.5,10
26,#28,Castro Eduardo - Mussano Fernando Å koda Fabia Rally2 evo  [SR],RC2,11:32.5 [N],+10:02.6 +2.6,6.8 463.5,10
26,#29,MartÃ­nez Fontena J. - Alvarez Nicholson A. Å koda Fabia R5  [SR],RC2,11:32.5 [N],+10:02.6 +0.0,6.8 463.5,10
28,#37,Bailey Jason - Peterson Shayne Ford Fiesta Rally3  [SR],RC3,11:37.9 [N],+10:08.0 +5.4,6.7 467.7,10
29,#32,Granados Miguel - MartÃ­ Marc Å koda Fabia Rally2 evo  [SR],RC2,11:38.4 [N],+10:08.5 +0.5,6.7 468.1,10
