Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
46,#66,Nešetřil Petr - Černoch Jiří Porsche 997 GT3,RGT,5:19.0,+1:04.3 +1.3,100.7 7.21,2
47,#57,Ravenščak Martin - Ravenščak D. Ford Fiesta Rally3,RC3,5:19.3,+1:04.6 +0.3,100.6 7.24,2
48,#75,Weigert Timo - Weigert Jasmin Peugeot 208 Rally4,RC4,5:21.4,+1:06.7 +2.1,99.9 7.48,2
49,#76,Strabello Paolo - Bianchi Davide Peugeot 208 Rally4,RC4,5:25.0,+1:10.3 +3.6,98.8 7.88,2
50,#67,Rada Martin - Jugas Jaroslav Abarth 124 Rally RGT,RGT,5:28.3,+1:13.6 +3.3,97.8 8.25,2
51,#71,Irlacher Wolfgang - Irlacher Elke Peugeot 208 Rally4,RC4,5:30.2,+1:15.5 +1.9,97.3 8.46,2
52,#52,Díaz-Aboitiz M. - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,5:32.5,+1:17.8 +2.3,96.6 8.72,2
53,#53,Marchino Filippo - Ometto P. Škoda Fabia R5,RC2,5:35.7,+1:21.0 +3.2,95.7 9.08,2
54,#70,Jirovec Jiří - Král Josef Škoda Fabia R5,RC2,5:36.1,+1:21.4 +0.4,95.5 9.13,2
55,#72,Wallner Christian - Konrad Florian Ford Fiesta Rally4,RC4,5:38.8,+1:24.1 +2.7,94.8 9.43,2
56,#78,Wilson Conor - Marsh Sean Ford Fiesta Rally4,RC4,5:47.4,+1:32.7 +8.6,92.4 10.4,2
57,#80,Stejskal Václav - Omelka Zdeněk Renault Clio Rally5,RC5,5:55.9,+1:41.2 +8.5,90.2 11.4,2
58,#54,Vossen Henk - van Hoek Radboud Ford Fiesta Rally2,RC2,5:56.5,+1:41.8 +0.6,90.1 11.4,2
59,#74,Yein Dai-wei - Hsieh Tsung-yu Škoda Fabia R5,RC2,6:08.3,+1:53.6 +11.8,87.2 12.7,2
60,#79,Pahlitzsch Thomas - Grundmann S. Peugeot 208 Rally4,RC4,6:11.3,+1:56.6 +3.0,86.5 13.1,2
61,#81,Šekuljica Slaven - Petrović Damir Renault Clio Rally5,RC5,6:13.8,+1:59.1 +2.5,85.9 13.4,2
62,#64,Fontana Matteo - Arnaboldi A. Peugeot 208 Rally4,RC4,6:33.6,+2:18.9 +19.8,81.6 15.6,2
63,#37,Korhonen Roope - Viinikka Anssi Škoda Fabia Rally2 evo,RC2,14:35.0,+10:20.3 +8:01.4,36.7 69.5,2
63,#40,Gamba Matteo - Gonella Nicolò Škoda Fabia RS Rally2,RC2,14:35.0,+10:20.3 +0.0,36.7 69.5,2
63,#51,Boland Eamonn - MJ Citroën C3 Rally2,RC2,14:35.0,+10:20.3 +0.0,36.7 69.5,2
66,#73,Borodin Petr - Cheprasov Roman Ford Fiesta Rally4  [SR],RC4,15:01.0 [N],+10:46.3 +26.0,35.6 72.5,2
67,#77,Windischberger C. - Treybal P. Citroën DS3 R5,RC2,15:08.8,+10:54.1 +7.8,35.3 73.3,2
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,7:08.2,,114.8,3
2,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,7:10.0,+1.8 +1.8,114.4 0.13,3
3,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,7:11.6,+3.4 +1.6,113.9 0.25,3
4,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,7:12.7,+4.5 +1.1,113.6 0.33,3
5,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,7:17.8,+9.6 +5.1,112.3 0.70,3
6,#13,Munster Grégoire - Louka Louis Ford Puma Rally1,RC1,7:23.5,+15.3 +5.7,110.9 1.12,3
7,#7,Loubet Pierre-Louis - Veillas B. Ford Puma Rally1,RC1 M,7:26.6,+18.4 +3.1,110.1 1.35,3
8,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,7:27.1,+18.9 +0.5,110.0 1.38,3
9,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,7:29.8,+21.6 +2.7,109.3 1.58,3
10,#27,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,7:39.6,+31.4 +9.8,107.0 2.30,3
11,#20,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,7:41.2,+33.0 +1.6,106.6 2.42,3
12,#36,Ciamin Nicolas - Roche Yannick Škoda Fabia RS Rally2,RC2,7:46.1,+37.9 +4.9,105.5 2.77,3
