Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
3,#1,Anapoliotakis G.  - Tsioukas A. Ford Fiesta R5,C1,15:47.88,+6.68 +  0.87,115.3 0.22,3
4,#8,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,16:33.25,+52.05 +  45.37,110.0 1.71,3
5,#14,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C3 F2,16:36.00,+54.80 +  2.75,109.7 1.81,3
6,#7,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,16:40.25,+59.05 +  4.25,109.2 1.95,3
7,#16,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,16:44.20,+1:03.00 +  3.95,108.8 2.08,3
8,#19,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,17:06.02,+1:24.82 +  21.82,106.5 2.79,3
9,#17,Titakis Titos  - Chalkiadakis A. Citroën DS3 R3T Max,C3 F2,17:15.35,+1:34.15 +  9.33,105.5 3.10,3
10,#102,Stafilopatis M.  - Chatzirigas G. Ford Sierra RS Cosworth 4x4,4 2000+,17:20.87,+1:39.67 +  5.52,105.0 3.28,3
11,#12,Kazanas Dimitris  - Makrakis T. Mitsubishi Lancer Evo IX,C2,17:28.28,+1:47.08 +  7.41,104.2 3.53,3
12,#18,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,17:33.97,+1:52.77 +  5.69,103.7 3.72,3
13,#25,Michail Stamatis  - Korinthios G. Peugeot 106 S16,C5 F2,17:40.23,+1:59.03 +  6.26,103.1 3.92,3
14,#22,Stratieva Ekaterina  - Avramov G. Opel Corsa Rally4,C3 F2,17:43.81,+2:02.61 +  3.58,102.7 4.04,3
15,#26,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,17:46.95,+2:05.75 +  3.14,102.4 4.14,3
16,#21,Bistas Ioannis  - Bakloris C. Mitsubishi Lancer Evo IX,C2,17:49.34,+2:08.14 +  2.39,102.2 4.22,3
17,#23,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,17:51.99,+2:10.79 +  2.65,101.9 4.31,3
18,#27,Baxevanakis P.  - Skoulariotis L. Honda Civic Type-R EP3,C3 F2,17:56.54,+2:15.34 +  4.55,101.5 4.46,3
19,#34,Tomov Aleksandar  - Brankov Yavor Renault Clio Rally5,C6 F2,18:24.13,+2:42.93 +  27.59,99.0 5.37,3
20,#29,Avramidis A.  - Kyrlagitsi O. Citroën Saxo VTS,C6 F2,18:38.33,+2:57.13 +  14.20,97.7 5.84,3
21,#33,Tsitsigiannis A.  - Tsitsigianni A. Citroën Saxo VTS,C5 F2,18:42.73,+3:01.53 +  4.40,97.3 5.98,3
22,#111,Papazoglou L.  - Nikolopoulou M. Lancia Delta HF Integrale,4 2000+,18:56.88,+3:15.68 +  14.15,96.1 6.45,3
23,#40,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,19:01.27,+3:20.07 +  4.39,95.7 6.59,3
24,#44,Michos Ioannis  - Floros C. Citroën Saxo VTS,C5 F2,19:06.30,+3:25.10 +  5.03,95.3 6.76,3
25,#38,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,19:10.09,+3:28.89 +  3.79,95.0 6.88,3
26,#32,Polatsidis D.  - Verikakis K. Citroën C2,C5 F2,19:12.35,+3:31.15 +  2.26,94.8 6.96,3
27,#107,Kyriakopoulos G.  - Tripintis D. Peugeot 205 Rallye,4 -1600,19:13.16,+3:31.96 +  0.81,94.7 6.98,3
28,#35,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,19:16.90,+3:35.70 +  3.74,94.4 7.11,3
29,#105,Rocco Gianluca  - Isailović Jovan Ford Sierra RS Cosworth 4x4,4 2000+,19:17.77,+3:36.57 +  0.87,94.4 7.14,3
30,#30,Kougias jr  - Farakliotis Dimitris Peugeot 206 RC,C3 F2,19:26.41,+3:45.21 +  8.64,93.7 7.42,3
31,#104,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,19:27.88,+3:46.68 +  1.47,93.6 7.47,3
32,#101,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,19:28.57,+3:47.37 +  0.69,93.5 7.49,3
33,#31,Karagiozopoulos P.  - Karkavanidis G. Seat Ibiza,C3 F2,19:34.23,+3:53.03 +  5.66,93.0 7.68,3
34,#106,Papadimitriou K.  - Sevastopoulos E. Toyota Starlet EP71 Turbo,4 2000,19:38.70,+3:57.50 +  4.47,92.7 7.83,3
35,#103,Amaxopoulos D.  - Moraiti H. Toyota Corolla KE30,2 -1600,19:39.27,+3:58.07 +  0.57,92.7 7.84,3
36,#113,Kofinas Konstantinos  - Kofinas A. Alfa Romeo Alfetta GTV,4 2000+,19:53.76,+4:12.56 +  14.49,91.5 8.32,3
37,#110,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 -1600,20:07.79,+4:26.59 +  14.03,90.5 8.78,3
38,#45,Bandras Gavriil  - Bogdanos Spiros Peugeot 106,C6 F2,20:58.58,+5:17.38 +  50.79,86.8 10.5,3
39,#115,Mitropoulos Kostas  - Bounazos D. Ford Escort Mexico MKI,2 2000,21:30.90,+5:49.70 +  32.32,84.6 11.5,3
40,#108,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 -1600,21:47.68,+6:06.48 +  16.78,83.6 12.1,3
