Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Sasaki Yasuyuk,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,22,1415.6
Kunisawa Mitsu,RC5,20,Japan,16-19/11/2023,Tarmac,Wrc,23,1417.1
Nakayama Toru ,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,24,1477.1
Iriemon  - Kag,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,25,1513.6
Hagiwara Yasun,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,26,1599.3
Shimizu Hiroya,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,27,1651.9
Aihara Taisuke,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,28,1666.4
Takata Koji  -,NAT,20,Japan,16-19/11/2023,Tarmac,Wrc,29,1730.5
Katsuta Takamo,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,1,496.6
Neuville Thier,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,2,501.2
Tänak Ott  - J,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,3,501.6
Lappi Esapekka,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,4,503.4
Rovanperä Kall,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,5,505.1
Evans Elfyn  -,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,6,507.4
Ogier Sébastie,RC1,21,Japan,16-19/11/2023,Tarmac,Wrc,7,511.1
Gryazin Nikola,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,8,533.5
Mikkelsen Andr,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,9,540.6
Kajetanowicz K,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,10,548.2
Chwist Daniel ,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,11,559.9
Arai Hiroki  -,RC4,21,Japan,16-19/11/2023,Tarmac,Wrc,12,567.6
Fukunaga Osamu,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,13,568.7
Boland Eamonn ,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,14,569.4
Shinkai Tomoyu,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,15,577.0
Bailey Jason  ,RC3,21,Japan,16-19/11/2023,Tarmac,Wrc,16,599.4
Imai Satoshi  ,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,17,607.9
Murata Kosuke ,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,18,615.2
Yamamoto Yuta ,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,19,627.2
Díaz-Aboitiz M,RC2,21,Japan,16-19/11/2023,Tarmac,Wrc,20,632.4
Hotta Makoto  ,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,21,633.9
Sasaki Yasuyuk,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,22,676.0
Kunisawa Mitsu,RC5,21,Japan,16-19/11/2023,Tarmac,Wrc,23,676.1
Nakayama Toru ,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,24,701.4
Hagiwara Yasun,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,25,703.5
Iriemon  - Kag,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,26,730.6
Shimizu Hiroya,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,27,751.3
Aihara Taisuke,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,28,801.2
Takata Koji  -,NAT,21,Japan,16-19/11/2023,Tarmac,Wrc,29,808.3
Neuville Thier,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,1,288.8
Tänak Ott  - J,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,2,291.2
Lappi Esapekka,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,3,295.6
Katsuta Takamo,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,4,295.8
Ogier Sébastie,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,5,296.1
Rovanperä Kall,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,6,298.7
Evans Elfyn  -,RC1,22,Japan,16-19/11/2023,Tarmac,Wrc,7,302.1
Gryazin Nikola,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,8,310.2
Kajetanowicz K,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,9,318.5
Mikkelsen Andr,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,10,319.0
Fukunaga Osamu,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,11,337.0
Arai Hiroki  -,RC4,22,Japan,16-19/11/2023,Tarmac,Wrc,12,337.5
Imai Satoshi  ,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,13,339.7
Chwist Daniel ,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,14,340.2
Shinkai Tomoyu,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,15,343.7
Murata Kosuke ,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,16,350.6
Boland Eamonn ,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,17,352.9
Hotta Makoto  ,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,18,358.5
Bailey Jason  ,RC3,22,Japan,16-19/11/2023,Tarmac,Wrc,19,360.7
Yamamoto Yuta ,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,20,366.8
Díaz-Aboitiz M,RC2,22,Japan,16-19/11/2023,Tarmac,Wrc,21,371.0
Kunisawa Mitsu,RC5,22,Japan,16-19/11/2023,Tarmac,Wrc,22,388.4
Sasaki Yasuyuk,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,23,400.9
Hagiwara Yasun,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,24,417.2
Nakayama Toru ,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,25,418.4
Aihara Taisuke,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,26,435.7
Shimizu Hiroya,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,27,443.5
Takata Koji  -,NAT,22,Japan,16-19/11/2023,Tarmac,Wrc,28,452.3
