No.,Crew,Group,ss,Race,cou,time_SS_sec
30,Virani  Aa,RC2,8,Safari,20,1383.8
34,Dominguez ,RC3,8,Safari,21,1393.8
36,Wahome  Je,RC3,8,Safari,22,1395.1
45,Rathod  Mi,-,8,Safari,23,1410.7
37,Kimathi  M,RC3,8,Safari,24,1429.5
28,Díaz Aboit,RC2,8,Safari,25,1477.7
29,Vassilakis,RC2,8,Safari,26,1490.8
44,Sachania  ,-,8,Safari,27,1498.8
25,Patel  Kar,RC2,8,Safari,28,1553.5
32,Singh Vohr,RC2,8,Safari,29,1718.7
35,Anwar  Ham,RC3,8,Safari,30,1967.8
41,Nzioka  Ev,-,8,Safari,31,2323.4
69,Rovanperä ,RC1,9,Safari,1,505.2
17,Ogier  S. ,RC1,9,Safari,2,505.8
33,Evans  Elf,RC1,9,Safari,3,507.4
4,Lappi  Esa,RC1,9,Safari,4,507.6
18,Katsuta  T,RC1,9,Safari,5,510.2
11,Neuville  ,RC1,9,Safari,6,512.0
6,Sordo  Dan,RC1,9,Safari,7,512.5
8,Tänak  Ott,RC1,9,Safari,8,512.7
7,Loubet  P.,RC1,9,Safari,9,533.1
20,Solberg  O,RC2,9,Safari,10,536.8
9,Serderidis,RC1,9,Safari,11,554.6
21,Kajetanowi,RC2,9,Safari,12,561.1
22,Munster  G,RC2,9,Safari,13,568.7
26,Tundo  Car,RC2,9,Safari,14,591.3
23,Prokop  Ma,RC2,9,Safari,15,605.4
24,Kremer  Ar,RC2,9,Safari,16,613.3
30,Virani  Aa,RC2,9,Safari,17,642.2
40,Davite  G.,RC2,9,Safari,18,657.8
34,Dominguez ,RC3,9,Safari,19,674.7
36,Wahome  Je,RC3,9,Safari,20,685.6
28,Díaz Aboit,RC2,9,Safari,21,695.1
45,Rathod  Mi,-,9,Safari,22,707.2
44,Sachania  ,-,9,Safari,23,711.2
29,Vassilakis,RC2,9,Safari,24,726.9
25,Patel  Kar,RC2,9,Safari,25,791.6
27,Chwist  Da,RC2,9,Safari,26,963.6
32,Singh Vohr,RC2,9,Safari,27,1136.8
35,Anwar  Ham,RC3,9,Safari,28,1274.7
37,Kimathi  M,RC3,9,Safari,29,1274.7
38,Bailey  Ja,RC3,9,Safari,30,1274.7
41,Nzioka  Ev,-,9,Safari,31,1307.2
69,Rovanperä ,RC1,10,Safari,1,1077.7
4,Lappi  Esa,RC1,10,Safari,2,1081.2
17,Ogier  S. ,RC1,10,Safari,3,1085.4
33,Evans  Elf,RC1,10,Safari,4,1099.9
18,Katsuta  T,RC1,10,Safari,5,1100.6
6,Sordo  Dan,RC1,10,Safari,6,1107.2
8,Tänak  Ott,RC1,10,Safari,7,1121.4
11,Neuville  ,RC1,10,Safari,8,1139.9
21,Kajetanowi,RC2,10,Safari,9,1180.7
7,Loubet  P.,RC1,10,Safari,10,1181.3
22,Munster  G,RC2,10,Safari,11,1202.8
9,Serderidis,RC1,10,Safari,12,1254.4
26,Tundo  Car,RC2,10,Safari,13,1291.7
24,Kremer  Ar,RC2,10,Safari,14,1295.3
20,Solberg  O,RC2,10,Safari,15,1307.6
23,Prokop  Ma,RC2,10,Safari,16,1311.7
30,Virani  Aa,RC2,10,Safari,17,1430.5
34,Dominguez ,RC3,10,Safari,18,1452.5
40,Davite  G.,RC2,10,Safari,19,1456.4
45,Rathod  Mi,-,10,Safari,20,1489.9
29,Vassilakis,RC2,10,Safari,21,1520.2
44,Sachania  ,-,10,Safari,22,1549.1
36,Wahome  Je,RC3,10,Safari,23,1593.0
25,Patel  Kar,RC2,10,Safari,24,1605.6
27,Chwist  Da,RC2,10,Safari,25,1780.7
28,Díaz Aboit,RC2,10,Safari,26,1780.7
32,Singh Vohr,RC2,10,Safari,27,1780.7
35,Anwar  Ham,RC3,10,Safari,28,2052.5
37,Kimathi  M,RC3,10,Safari,29,2052.5
38,Bailey  Ja,RC3,10,Safari,30,2052.5
41,Nzioka  Ev,-,10,Safari,31,2089.9
17,Ogier  S. ,RC1,11,Safari,1,1043.4
69,Rovanperä ,RC1,11,Safari,2,1049.8
18,Katsuta  T,RC1,11,Safari,3,1055.5
33,Evans  Elf,RC1,11,Safari,4,1058.2
6,Sordo  Dan,RC1,11,Safari,5,1066.0
11,Neuville  ,RC1,11,Safari,6,1076.7
7,Loubet  P.,RC1,11,Safari,7,1097.5
