Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Bruun Sosa Nat,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,31,1190.2
Blach Roberto ,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,32,1192.6
Fontana Matteo,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,33,1199.9
Castro Eduardo,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,34,1205.8
Cărăgui Eugen ,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,35,1208.1
Galerakis Spir,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,36,1212.1
Campagnoli Gab,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,37,1212.2
Lefkaditis Sav,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,38,1221.0
Chatzimarkos P,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,39,1225.0
Domínguez Dieg,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,40,1236.4
Pyck Filip - D,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,41,1252.3
Panteli Petros,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,42,1253.5
Díaz-Aboitiz M,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,43,1268.6
Delaportas Gio,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,44,1273.7
Panteli C. - T,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,45,1297.1
Parellis Junio,RC5,8,Acropolis 2023,9/2023,Gravel,Wrc,46,1323.3
Vassilakis Geo,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,47,1377.4
Hoelbling Luca,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,48,1404.3
Kalamaras Teo ,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,49,1408.8
Šekuljica Slav,RC5,8,Acropolis 2023,9/2023,Gravel,Wrc,50,1466.9
Dolofan Cristi,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,51,1474.6
Halkias Efthim,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,52,1515.2
Kanellopoulos ,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,53,1596.5
Gryazin Nikola,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,54,
Villanueva A. ,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,55,
Gill Gaurav - ,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,56,
Velanis Vassil,RC2,8,Acropolis 2023,9/2023,Gravel,Wrc,57,
Papageorgiou L,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,58,
Pellier Lauren,RC3,8,Acropolis 2023,9/2023,Gravel,Wrc,59,
Plagos Ioannis,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,60,
Kaltsounis Har,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,61,
Rovanperä Kall,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,1,647.6
Neuville Thier,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,2,649.1
Ogier Sébastie,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,3,658.0
Sordo Dani - C,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,4,662.7
Tänak Ott - Jä,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,5,663.1
Katsuta Takamo,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,6,669.3
Lappi Esapekka,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,7,669.7
Mikkelsen Andr,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,8,690.5
Greensmith Gus,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,9,697.8
Pajari Sami - ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,10,699.0
Rossel Yohan -,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,11,708.1
Munster Grégoi,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,12,716.9
Joona Lauri - ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,13,717.5
Evans Elfyn - ,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,14,721.4
Cachón Alejand,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,15,721.8
Fourmaux Adrie,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,16,732.2
Kajetanowicz K,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,17,734.1
Prokop Martin ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,18,735.0
Marczyk Mikoła,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,19,736.2
Serderidis Jou,RC1,9,Acropolis 2023,9/2023,Gravel,Wrc,20,749.0
Karellis C. - ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,21,763.1
Kechagias Gior,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,22,800.7
Díaz-Aboitiz M,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,23,
Vassilakis Geo,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,24,
Karanikolas E.,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,25,
Halkias Efthim,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,26,
Galerakis Spir,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,27,
Delaportas Gio,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,28,
Castro Eduardo,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,29,
Domínguez Dieg,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,30,
Creighton Will,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,31,
Rensonnet Tom ,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,32,
Blach Roberto ,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,33,
Kelly Eamonn -,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,34,
Anwar Hamza - ,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,35,
Bruun Sosa Nat,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,36,
Panteli Petros,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,37,
Campagnoli Gab,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,38,
Pyck Filip - D,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,39,
Dolofan Cristi,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,40,
Hoelbling Luca,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,41,
Cărăgui Eugen ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,42,
Lefkaditis Sav,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,43,
Chatzimarkos P,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,44,
Papageorgiou L,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,45,
Fontana Matteo,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,46,
Kalamaras Teo ,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,47,
Panteli C. - T,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,48,
Šekuljica Slav,RC5,9,Acropolis 2023,9/2023,Gravel,Wrc,49,
Parellis Junio,RC5,9,Acropolis 2023,9/2023,Gravel,Wrc,50,
Virves Robert ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,51,893.5
Gryazin Nikola,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,52,
Bulacia Marco ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,53,
Villanueva A. ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,54,
Gill Gaurav - ,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,55,
Velanis Vassil,RC2,9,Acropolis 2023,9/2023,Gravel,Wrc,56,
Pellier Lauren,RC3,9,Acropolis 2023,9/2023,Gravel,Wrc,57,
Plagos Ioannis,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,58,
Kanellopoulos ,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,59,
Kaltsounis Har,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,60,
Rovanperä Kall,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,1,1147.5
Ogier Sébastie,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,2,1147.7
Evans Elfyn - ,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,3,1154.0
Sordo Dani - C,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,4,1158.8
Tänak Ott - Jä,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,5,1159.8
Katsuta Takamo,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,6,1162.8
Lappi Esapekka,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,7,1164.6
Mikkelsen Andr,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,8,
Fourmaux Adrie,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,9,
Greensmith Gus,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,10,1207.7
Munster Grégoi,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,11,1224.0
Cachón Alejand,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,12,
Virves Robert ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,13,1244.3
Joona Lauri - ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,14,1253.0
Rossel Yohan -,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,15,1253.4
Prokop Martin ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,16,
Kajetanowicz K,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,17,1270.2
Serderidis Jou,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,18,1273.5
Domínguez Dieg,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,19,1275.0
Kelly Eamonn -,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,20,1333.3
Anwar Hamza - ,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,21,1347.5
Hoelbling Luca,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,22,1360.4
Blach Roberto ,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,23,1368.3
Karellis C. - ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,24,1370.9
Castro Eduardo,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,25,1375.8
Halkias Efthim,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,26,1397.0
Creighton Will,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,27,1405.6
Cărăgui Eugen ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,28,1413.0
Dolofan Cristi,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,29,1416.9
Rensonnet Tom ,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,30,1449.4
Díaz-Aboitiz M,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,31,1449.7
Campagnoli Gab,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,32,1451.3
Lefkaditis Sav,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,33,1452.3
Bruun Sosa Nat,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,34,1454.7
Pyck Filip - D,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,35,1459.0
Galerakis Spir,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,36,1466.1
Karanikolas E.,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,37,1537.8
Panteli C. - T,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,38,1541.5
Fontana Matteo,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,39,1585.6
Kalamaras Teo ,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,40,1592.8
Marczyk Mikoła,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,41,
Parellis Junio,RC5,10,Acropolis 2023,9/2023,Gravel,Wrc,42,1691.4
Neuville Thier,RC1,10,Acropolis 2023,9/2023,Gravel,Wrc,43,
Delaportas Gio,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,44,1762.0
Gryazin Nikola,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,45,
Bulacia Marco ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,46,
Villanueva A. ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,47,
Gill Gaurav - ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,48,
Kechagias Gior,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,49,
Velanis Vassil,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,50,
Vassilakis Geo,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,51,1815.5
Pellier Lauren,RC3,10,Acropolis 2023,9/2023,Gravel,Wrc,52,
Panteli Petros,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,53,
Pajari Sami - ,RC2,10,Acropolis 2023,9/2023,Gravel,Wrc,54,
Chatzimarkos P,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,55,
Plagos Ioannis,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,56,
Papageorgiou L,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,57,
Kanellopoulos ,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,58,
Kaltsounis Har,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,59,
Šekuljica Slav,RC5,10,Acropolis 2023,9/2023,Gravel,Wrc,60,
Rovanperä Kall,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,1,1003.5
Ogier Sébastie,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,2,1003.7
Evans Elfyn - ,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,3,1013.7
Tänak Ott - Jä,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,4,1015.7
Sordo Dani - C,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,5,1019.4
Lappi Esapekka,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,6,1033.6
Mikkelsen Andr,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,7,1045.5
Fourmaux Adrie,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,8,1048.2
Greensmith Gus,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,9,1048.4
Munster Grégoi,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,10,1051.6
Rossel Yohan -,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,11,1054.1
Kajetanowicz K,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,12,1055.7
Pajari Sami - ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,13,1057.2
Cachón Alejand,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,14,1058.4
Joona Lauri - ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,15,1060.2
Virves Robert ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,16,1077.6
Marczyk Mikoła,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,17,1079.5
Prokop Martin ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,18,1083.2
Creighton Will,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,19,1102.2
Domínguez Dieg,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,20,1127.2
Kelly Eamonn -,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,21,1145.1
Serderidis Jou,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,22,1147.7
Karanikolas E.,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,23,1166.3
Blach Roberto ,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,24,1172.9
Rensonnet Tom ,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,25,1187.1
Bruun Sosa Nat,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,26,1193.4
Karellis C. - ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,27,1193.7
Hoelbling Luca,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,28,1207.2
Castro Eduardo,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,29,1214.3
Cărăgui Eugen ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,30,1221.1
Lefkaditis Sav,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,31,1225.0
Fontana Matteo,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,32,1233.4
Halkias Efthim,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,33,1233.6
Dolofan Cristi,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,34,1251.5
Pyck Filip - D,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,35,1277.2
Katsuta Takamo,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,36,1279.2
Delaportas Gio,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,37,1343.8
Díaz-Aboitiz M,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,38,1353.5
Kalamaras Teo ,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,39,1365.9
Parellis Junio,RC5,11,Acropolis 2023,9/2023,Gravel,Wrc,40,1443.8
Vassilakis Geo,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,41,1467.6
Galerakis Spir,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,42,1498.4
Neuville Thier,RC1,11,Acropolis 2023,9/2023,Gravel,Wrc,43,
Gryazin Nikola,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,44,
Bulacia Marco ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,45,
Villanueva A. ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,46,
Gill Gaurav - ,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,47,
Kechagias Gior,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,48,
Velanis Vassil,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,49,
Pellier Lauren,RC3,11,Acropolis 2023,9/2023,Gravel,Wrc,50,
Panteli Petros,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,51,
Chatzimarkos P,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,52,
Plagos Ioannis,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,53,
Papageorgiou L,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,54,
Panteli C. - T,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,55,
Kanellopoulos ,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,56,
Kaltsounis Har,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,57,
Šekuljica Slav,RC5,11,Acropolis 2023,9/2023,Gravel,Wrc,58,
Campagnoli Gab,RC2,11,Acropolis 2023,9/2023,Gravel,Wrc,59,3295.9
Rovanperä Kall,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,1,627.4
Sordo Dani - C,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,2,640.3
Tänak Ott - Jä,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,3,649.4
Evans Elfyn - ,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,4,649.4
Katsuta Takamo,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,5,662.6
Mikkelsen Andr,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,6,674.9
Greensmith Gus,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,7,680.1
Fourmaux Adrie,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,8,691.3
Munster Grégoi,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,9,694.4
Kajetanowicz K,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,10,695.4
Rossel Yohan -,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,11,701.1
Virves Robert ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,12,711.4
Prokop Martin ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,13,728.5
Joona Lauri - ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,14,735.6
Lappi Esapekka,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,15,747.7
Serderidis Jou,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,16,752.8
Domínguez Dieg,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,17,764.7
Marczyk Mikoła,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,18,766.6
Creighton Will,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,19,778.5
Karellis C. - ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,20,779.5
Cachón Alejand,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,21,794.4
Kelly Eamonn -,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,22,800.7
Castro Eduardo,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,23,814.0
Hoelbling Luca,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,24,827.3
Bruun Sosa Nat,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,25,829.1
Rensonnet Tom ,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,26,831.0
Halkias Efthim,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,27,834.1
Campagnoli Gab,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,28,853.8
Fontana Matteo,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,29,860.7
Lefkaditis Sav,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,30,863.0
Dolofan Cristi,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,31,876.5
Galerakis Spir,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,32,901.6
Cărăgui Eugen ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,33,905.2
Pyck Filip - D,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,34,918.6
Vassilakis Geo,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,35,937.6
Díaz-Aboitiz M,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,36,962.9
Blach Roberto ,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,37,990.8
Kalamaras Teo ,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,38,1018.6
Karanikolas E.,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,39,1048.8
Delaportas Gio,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,40,1120.1
Parellis Junio,RC5,13,Acropolis 2023,9/2023,Gravel,Wrc,41,1150.2
Neuville Thier,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,42,
Ogier Sébastie,RC1,13,Acropolis 2023,9/2023,Gravel,Wrc,43,
Pajari Sami - ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,44,
Gryazin Nikola,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,45,
Bulacia Marco ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,46,
Villanueva A. ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,47,
Gill Gaurav - ,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,48,
Kechagias Gior,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,49,
Velanis Vassil,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,50,
Pellier Lauren,RC3,13,Acropolis 2023,9/2023,Gravel,Wrc,51,
Panteli Petros,RC2,13,Acropolis 2023,9/2023,Gravel,Wrc,52,
Chatzimarkos P,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,53,
Plagos Ioannis,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,54,
Papageorgiou L,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,55,
Panteli C. - T,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,56,
Kanellopoulos ,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,57,
Kaltsounis Har,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,58,
Šekuljica Slav,RC5,13,Acropolis 2023,9/2023,Gravel,Wrc,59,
