Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
1,#1,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,19:21.76,,87.8,4
2,#2,Kehagias Giorgos  - Kouzionis C. Škoda Fabia Rally2 evo,C1,19:46.14,+24.38 +  24.38,86.0 0.86,4
3,#5,Philippedes Yorgo  - Drew Craig Škoda Fabia Rally2 evo,C1,19:55.60,+33.84 +  9.46,85.3 1.19,4
4,#8,Kirkos Panagiotis  - Polizois G. Mitsubishi Lancer Evo IX,C2,20:59.08,+1:37.32 +  1:03.48,81.0 3.44,4
5,#9,Xanthakos M.  - Karathanassis N. Škoda Fabia R5,C1,21:11.86,+1:50.10 +  12.78,80.2 3.89,4
6,#15,Karanikolas E.  - Kakavas G. Ford Fiesta Rally4,C5 F2,21:21.90,+2:00.14 +  10.04,79.5 4.24,4
7,#7,Badounas I.  - Panagiotounis E. Mitsubishi Lancer Evo VI,C2,21:25.76,+2:04.00 +  3.86,79.3 4.38,4
8,#16,Chatzimarkos P.  - Tsaousoglou M. Peugeot 208 Rally4,C3 F2,21:38.40,+2:16.64 +  12.64,78.5 4.82,4
9,#14,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,21:40.57,+2:18.81 +  2.17,78.4 4.90,4
10,#6,Angelov Miroslav  - Gadzhev Georgi Škoda Fabia Rally2 evo,C1,21:41.85,+2:20.09 +  1.28,78.3 4.95,4
11,#18,Laos Costas  - Stylianou Michalis Mitsubishi Lancer Evo IX,C2,22:42.08,+3:20.32 +  1:00.23,74.9 7.07,4
12,#17,Panteli Chrysostomos  - Kougias V. Peugeot 208 R2,C5 F2,22:47.08,+3:25.32 +  5.00,74.6 7.25,4
13,#25,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,23:22.81,+4:01.05 +  35.73,72.7 8.51,4
14,#32,Vigopoulos Nikolaos  - Zakheos N. Ford Fiesta R2T,C5 F2,23:46.98,+4:25.22 +  24.17,71.4 9.37,4
15,#20,Theocharopoulos S.  - Kotsalis G. Mitsubishi Lancer Evo IX,C2,23:54.43,+4:32.67 +  7.45,71.1 9.63,4
16,#26,Roiniotis S.  - Giannopoulos N. Ford Escort RS 2000 MKII,C3 F2,24:06.54,+4:44.78 +  12.11,70.5 10.1,4
17,#35,Tsakalos Athanasios  - Tselios S. Toyota Yaris,C6 F2,24:29.28,+5:07.52 +  22.74,69.4 10.9,4
18,#36,Manouskos Elias  - Manouskos N. Toyota Yaris,C6 F2,24:42.33,+5:20.57 +  13.05,68.8 11.3,4
19,#38,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,25:41.76,+6:20.00 +  59.43,66.1 13.4,4
20,#40,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,25:55.13,+6:33.37 +  13.37,65.6 13.9,4
21,#41,Moshopoulos N.  - Kogia Grammatikou E. Toyota Yaris,C6 F2,26:21.79,+7:00.03 +  26.66,64.5 14.8,4
22,#42,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6,27:13.12,+7:51.36 +  51.33,62.4 16.6,4
23,#44,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,31:34.56,+12:12.80 +  4:21.44,53.8 25.9,4
