Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
22,#231,D'Agostino Erica  - D'Agostino P. Peugeot 106 Rallye,A5 Female,9:25.0,+2:28.1 +  16.0,74.7 12.6,4
23,#221,Fiori Fabrizio  - Cotrufo Saverio Opel Astra GSi 16V,A7 Over 55,9:32.8,+2:35.9 +  7.8,73.7 13.3,4
24,#230,Ballarino Liberato  - Di Crosta V. Peugeot 106,A5,9:38.1,+2:41.2 +  5.3,73.0 13.8,4
25,#236,Santo G.  - Corina G. Suzuki Swift Sport MK4,RS 1.6 Under 25,9:39.7,+2:42.8 +  1.6,72.8 13.9,4
1,#202,Di Iuorio Riccardo  - Maini D. Škoda Fabia R5,R5/Rally2,6:56.9,,121.8,5
2,#203,D'Alto Gianluca  - Liburdi Mirko Škoda Fabia Rally2 evo,R5/Rally2,6:57.6,+0.7 +  0.7,121.6 0.05,5
3,#204,Bucciarelli Antonio  - Roma V. Škoda Fabia R5,R5/Rally2,7:09.7,+12.8 +  12.1,118.1 0.91,5
4,#214,Stracqualursi Dennis  - Belotta L. Peugeot 208 Rally4,Rally4 Under 25,7:10.5,+13.6 +  0.8,117.9 0.96,5
5,#215,Taglienti Simone  - Sigismondi G. Peugeot 208 Rally4,Rally4,7:15.1,+18.2 +  4.6,116.7 1.29,5
6,#206,Trotta Mario  - Germani Federico Renault Clio S1600,S1600,7:20.5,+23.6 +  5.4,115.2 1.67,5
7,#207,Dell'Elce Marco  - Del Sordo F. Renault Clio S1600,S1600,7:23.7,+26.8 +  3.2,114.4 1.90,5
8,#216,Trotta Antonio  - Lepore Marco Peugeot 208 Rally4,Rally4,7:30.0,+33.1 +  6.3,112.8 2.35,5
9,#224,D'Avelli Alessandro  - Cipriani M. Renault Clio Rally5,Rally5 Under 25,7:37.3,+40.4 +  7.3,111.0 2.87,5
10,#218,Di Giorgio Cesare  - Menerella G. Peugeot 208 Rally4,Rally4,7:42.1,+45.2 +  4.8,109.8 3.21,5
11,#210,Sorci Oscar  - Cicciarelli F. Renault Clio R3,R3 Over 55,7:53.7,+56.8 +  11.6,107.2 4.03,5
12,#233,Gelfusa Vincenzo  - Gerardi G. Citroën Saxo VTS,N2 Under 25,7:56.8,+59.9 +  3.1,106.5 4.25,5
13,#232,Dragone Luca  - Aceto Andrea Peugeot 106 S16,N2,7:58.4,+1:01.5 +  1.6,106.1 4.36,5
14,#219,Oddi Marco  - Bruni Antonio Peugeot 208 R2,Rally4/R2,8:11.6,+1:14.7 +  13.2,103.3 5.30,5
15,#235,Rinaldi Valerio  - Orsini Giorgio Citroën Saxo VTS,N2 Under 25,8:25.2,+1:28.3 +  13.6,100.5 6.26,5
16,#211,Zenobio R.  - Panella C. Renault Clio R3,R3 Over 55,8:42.0,+1:45.1 +  16.8,97.2 7.45,5
17,#225,Giammasi Luigi  - Aiezza Venanzio Peugeot 106 Maxi,K10,8:45.4,+1:48.5 +  3.4,96.6 7.70,5
17,#227,Franchini Silvia  - Deidda N. Mini Cooper S,RSTB 1.6 Female,8:45.4,+1:48.5 +  0.0,96.6 7.70,5
19,#226,Finguerra Luca  - Passaseo Antonio Opel Corsa A GSi,A6,9:06.8,+2:09.9 +  21.4,92.8 9.21,5
20,#234,Olevano Alessandro  - Olevano E. Suzuki Swift Sport MK4,N2,9:09.0,+2:12.1 +  2.2,92.5 9.37,5
21,#231,D'Agostino Erica  - D'Agostino P. Peugeot 106 Rallye,A5 Female,9:25.0,+2:28.1 +  16.0,89.8 10.5,5
22,#221,Fiori Fabrizio  - Cotrufo Saverio Opel Astra GSi 16V,A7 Over 55,9:32.8,+2:35.9 +  7.8,88.6 11.1,5
23,#230,Ballarino Liberato  - Di Crosta V. Peugeot 106,A5,9:38.1,+2:41.2 +  5.3,87.8 11.4,5
24,#236,Santo G.  - Corina G. Suzuki Swift Sport MK4,RS 1.6 Under 25,9:39.7,+2:42.8 +  1.6,87.6 11.6,5
1,#204,Bucciarelli Antonio  - Roma V. Škoda Fabia R5,R5/Rally2,9:14.1,,47.6,6
2,#203,D'Alto Gianluca  - Liburdi Mirko Škoda Fabia Rally2 evo,R5/Rally2,9:14.8,+0.7 +  0.7,47.5 0.10,6
3,#202,Di Iuorio Riccardo  - Maini D. Škoda Fabia R5,R5/Rally2,9:19.7,+5.6 +  4.9,47.1 0.77,6
4,#215,Taglienti Simone  - Sigismondi G. Peugeot 208 Rally4,Rally4,9:42.7,+28.6 +  23.0,45.2 3.91,6
5,#214,Stracqualursi Dennis  - Belotta L. Peugeot 208 Rally4,Rally4 Under 25,9:47.1,+33.0 +  4.4,44.9 4.51,6
6,#207,Dell'Elce Marco  - Del Sordo F. Renault Clio S1600,S1600,9:48.3,+34.2 +  1.2,44.8 4.67,6
7,#216,Trotta Antonio  - Lepore Marco Peugeot 208 Rally4,Rally4,9:55.5,+41.4 +  7.2,44.3 5.66,6
