Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
17,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,8:46.29,+2:17.06 +  1.32,92.3 10.2,7
18,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,8:50.08,+2:20.85 +  3.79,91.7 10.4,7
19,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,8:53.80,+2:24.57 +  3.72,91.0 10.7,7
20,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,9:12.25,+2:43.02 +  18.45,88.0 12.1,7
21,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,9:20.33,+2:51.10 +  8.08,86.7 12.7,7
22,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,9:20.45,+2:51.22 +  0.12,86.7 12.7,7
23,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,9:22.73,+2:53.50 +  2.28,86.4 12.9,7
24,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,9:49.26,+3:20.03 +  26.53,82.5 14.8,7
25,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,10:00.36,+3:31.13 +  11.10,81.0 15.6,7
26,#20,Xenokostas G.  - Saritsoglou I. Peugeot 205,C3 F2,10:02.90,+3:33.67 +  2.54,80.6 15.8,7
1,#2,Tsouloftas Alexandros  - Elia S. Volkswagen Polo GTI R5,C1,6:26.14,,125.9,8
2,#4,Peroulakis Georgios  - Sarris E. Mitsubishi Lancer Evo VIII,C2,6:55.20,+29.06 +  29.06,117.1 2.15,8
3,#9,Ktistakis Dimitris  - Ktistakis M. Peugeot 306 S16,C3 F2,6:55.24,+29.10 +  0.04,117.0 2.16,8
4,#6,Argiriou Giorgos  - Paschos D. Mitsubishi Lancer Evo IX,C2,6:57.70,+31.56 +  2.46,116.4 2.34,8
5,#10,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,7:00.61,+34.47 +  2.91,115.5 2.55,8
6,#8,Gerodimos Giorgos  - Grigoriou S. Opel Astra H OPC,C2,7:02.06,+35.92 +  1.45,115.1 2.66,8
7,#29,Mihos Dimítris  - Heirakis Kostas Peugeot 208 Rally4,C5 F2,7:05.84,+39.70 +  3.78,114.1 2.94,8
8,#14,Titakis Titos  - Makrakis T. Citroën DS3 R3T Max,C3 F2,7:07.39,+41.25 +  1.55,113.7 3.06,8
9,#15,Konstantinidis I.  - Kyparissas D. Citroën DS3 R3T Max,C3 F2,7:08.63,+42.49 +  1.24,113.4 3.15,8
10,#5,Korakas Kostas  - Kotsalis Giorgos Mitsubishi Lancer Evo IX R4,C2,7:11.44,+45.30 +  2.81,112.6 3.36,8
11,#40,Koutsodimos Ioannis  - Vlagas S. Peugeot 106 S16,C6 F2,7:26.67,+1:00.53 +  15.23,108.8 4.48,8
12,#12,Nomikos Ioannis  - Nomikos Andreas Škoda Fabia S2000,C1,7:29.24,+1:03.10 +  2.57,108.2 4.67,8
13,#33,Stergiadis A.  - Gazgazis P. Peugeot 106 S16,C5 F2,7:29.86,+1:03.72 +  0.62,108.0 4.72,8
14,#32,Giannoulis D.  - Antoniou S. Honda Civic Type-R EP3,C5 F2,7:34.69,+1:08.55 +  4.83,106.9 5.08,8
15,#27,Vergozissis Apostolos  - Klokas S. Peugeot 106 S16,C5 F2,7:35.45,+1:09.31 +  0.76,106.7 5.13,8
16,#26,Perakis A.  - Kourougiaouris K. Peugeot 206 XS,C4 F2,7:37.78,+1:11.64 +  2.33,106.2 5.31,8
17,#23,Vatsos Nikos  - Kyrlagitsi Maria Renault Clio R3,C3 F2,7:44.73,+1:18.59 +  6.95,104.6 5.82,8
18,#18,Vastardis Kostas  - Dais P. Citroën Xsara,C3 F2,7:45.53,+1:19.39 +  0.80,104.4 5.88,8
19,#24,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,7:57.63,+1:31.49 +  12.10,101.8 6.78,8
20,#41,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,8:17.36,+1:51.22 +  19.73,97.7 8.24,8
21,#25,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,8:27.90,+2:01.76 +  10.54,95.7 9.02,8
22,#42,Massialas Vagelis  - Moschos I. Citroën Saxo VTS,C6 F2,8:29.31,+2:03.17 +  1.41,95.4 9.12,8
23,#35,Anastasiou Makis  - Vagdoutis A. Renault Clio,C5 F2,8:33.83,+2:07.69 +  4.52,94.6 9.46,8
24,#22,Figioris Vassilis  - Kitsos C. Opel Ascona B 1.9 SR,C3 F2,8:51.36,+2:25.22 +  17.53,91.5 10.8,8
25,#37,Baxevanakis A.  - Retzoulis M. Toyota Yaris,C6 F2,8:51.52,+2:25.38 +  0.16,91.4 10.8,8
