Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
58,#86,Mara Gianluca  - Cottu Veronica Peugeot 208 R2,RC4,11:31.2,+2:59.5 +  9.7,79.3 11.8,18
59,#55,Al-Attiyah N.  - Bernacchini G. Ford Fiesta Rally2,RC2,11:33.7,+3:02.0 +  2.5,79.0 12.0,18
60,#88,Dessi Marc  - Pastorino Mattia Renault Clio Rally5,RC5,19:46.7,+11:15.0 +  8:13.0,46.2 44.4,18
1,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,5:55.0,,79.0,19
2,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,5:59.7,+4.7 +  4.7,78.0 0.60,19
3,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,5:59.8,+4.8 +  0.1,77.9 0.62,19
4,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,6:01.8,+6.8 +  2.0,77.5 0.87,19
4,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,6:01.8,+6.8 +  0.0,77.5 0.87,19
6,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,6:10.9,+15.9 +  9.1,75.6 2.04,19
7,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,6:20.4,+25.4 +  9.5,73.7 3.26,19
8,#30,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,6:26.3,+31.3 +  5.9,72.6 4.02,19
9,#20,Rossel Yohan  - Dunand Arnaud Citroën C3 Rally2,RC2,6:26.6,+31.6 +  0.3,72.5 4.06,19
10,#29,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,6:29.2,+34.2 +  2.6,72.1 4.39,19
11,#23,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,6:30.0,+35.0 +  0.8,71.9 4.49,19
12,#25,Suninen Teemu  - Markkula Mikko Hyundai i20 N Rally2,RC2,6:36.0,+41.0 +  6.0,70.8 5.26,19
13,#39,Joona Lauri  - Shemeikka Tuukka Škoda Fabia Rally2 evo,RC2,6:39.2 [N],+44.2 +  3.2,70.3 5.67,19
13,#41,Cais Erik  - Těšínský Petr Škoda Fabia RS Rally2,RC2,6:39.2,+44.2 +  0.0,70.3 5.67,19
13,#46,Prokop Martin  - Ernst Michal Škoda Fabia RS Rally2,RC2,6:39.2 [N],+44.2 +  0.0,70.3 5.67,19
16,#22,Solberg Oliver  - Edmondson E. Škoda Fabia RS Rally2,RC2,6:57.2 [N],+1:02.2 +  18.0,67.2 7.98,19
16,#24,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#28,Ciamin Nicolas  - Roche Yannick Volkswagen Polo GTI R5,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#31,Zaldivar F.  - Der Ohannesian M. Hyundai i20 N Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#32,Pajari Sami  - Mälkönen Enni Škoda Fabia RS Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#36,Linnamäe Georg  - Morgan James Hyundai i20 N Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#37,Marczyk M.  - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,6:57.2,+1:02.2 +  0.0,67.2 7.98,19
16,#38,McErlean Josh  - Rowan John Hyundai i20 N Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#40,Virves Robert  - Magalhães Hugo Ford Fiesta Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#47,Miele Mauro  - Beltrame Luca Škoda Fabia RS Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#48,Castro Eduardo  - Mussano Fernando Škoda Fabia Rally2 evo,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
16,#49,O'Brien Patrick  - O'Brien Stephen Hyundai i20 N Rally2,RC2,6:57.2 [N],+1:02.2 +  0.0,67.2 7.98,19
