Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
21,#28,Nore Ola Jr.  - Eilertsen Rune Renault Clio Rally4,RC4,5:57.1,+36.5 +  8.4,114.8 3.20,15
22,#30,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,5:58.2,+37.6 +  1.1,114.5 3.30,15
23,#45,Hallberg Patrik  - Stigh John Ford Fiesta Rally4,RC4,5:58.9,+38.3 +  0.7,114.2 3.36,15
24,#44,Reiersen Isak  - Karlsson Lucas Ford Fiesta Rally4,RC4,6:00.0,+39.4 +  1.1,113.9 3.46,15
25,#31,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,6:00.5,+39.9 +  0.5,113.7 3.50,15
26,#20,Cuzma Bogdan  - Minor Ilka Škoda Fabia RS Rally2,RC2,6:01.4,+40.8 +  0.9,113.5 3.58,15
27,#21,Somaschini Rachele  - Arena Nicola Citroën C3 Rally2,RC2,6:02.1,+41.5 +  0.7,113.2 3.64,15
28,#39,Johansson Mille  - Grönvall Johan Ford Fiesta Rally4,RC4,6:03.2,+42.6 +  1.1,112.9 3.74,15
29,#37,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,6:06.7,+46.1 +  3.5,111.8 4.05,15
30,#35,Tiits Mark-Egert  - Viilo Jakko Ford Fiesta Rally4,RC4,6:06.9,+46.3 +  0.2,111.8 4.06,15
31,#32,McRae Max  - Kierans Mac Opel Corsa Rally4,RC4,6:08.0,+47.4 +  1.1,111.4 4.16,15
32,#41,Andersson Simon  - Jönsson J. Renault Clio Rally4,RC4,6:11.8,+51.2 +  3.8,110.3 4.50,15
33,#40,Kramer A.  - Kvick Andersson J. Peugeot 208 Rally4,RC4,6:21.1,+1:00.5 +  9.3,107.6 5.31,15
34,#38,Spitalier Patrice  - Spitalier N. Peugeot 208 Rally4,RC4,6:22.2,+1:01.6 +  1.1,107.3 5.41,15
35,#46,Kreuter Norman  - Lade Maresa Peugeot 208 Rally4,RC4,6:40.2,+1:19.6 +  18.0,102.5 6.99,15
36,#29,Hansen Victor  - Johansson Victor Peugeot 208 Rally4,RC4,7:10.5,+1:49.9 +  30.3,95.2 9.65,15
1,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,4:39.8,,115.9,16
2,#6,Sesks Mārtiņš  - Francis R. Škoda Fabia RS Rally2,RC2,4:41.3,+1.5 +  1.5,115.3 0.17,16
