Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
24,#25,Patel Karan  - Khan Tauseef Ford Fiesta R5,RC2,17:55.7,+4:05.4 +  13.5,64.2 12.8,2
25,#37,Kimathi McRae  - Kioni Mwangi Ford Fiesta Rally3,RC3,17:57.3,+4:07.0 +  1.6,64.1 12.9,2
26,#40,Davite Giancarlo  - Vindevogel S. Ford Fiesta R5,RC2,18:09.5,+4:19.2 +  12.2,63.3 13.5,2
27,#29,Vassilakis George  - Krawszik Tom Ford Fiesta Rally2,RC2,18:30.2,+4:39.9 +  20.7,62.2 14.6,2
28,#44,Sachania Nikhil  - Patel Deep Mitsubishi Lancer Evo X,NAT NR4,18:49.0,+4:58.7 +  18.8,61.1 15.6,2
29,#45,Rathod Minesh  - Mactavish Jamie Mitsubishi Lancer Evo X,NAT NR4,19:13.6,+5:23.3 +  24.6,59.8 16.9,2
30,#36,Wahome Jeremiah  - Okundi Victor Ford Fiesta Rally3,RC3,19:44.1,+5:53.8 +  30.5,58.3 18.5,2
31,#32,Singh Vohra Samman  - Khan Alfir Škoda Fabia Rally2 evo,RC2,19:53.7,+6:03.4 +  9.6,57.8 19.0,2
1,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,6:49.7,,115.3,3
2,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,6:50.9,+1.2 +  1.2,114.9 0.09,3
3,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,6:52.0,+2.3 +  1.1,114.6 0.18,3
4,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,6:53.0,+3.3 +  1.0,114.4 0.25,3
5,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,6:54.1,+4.4 +  1.1,114.1 0.34,3
6,#6,Sordo Dani  - Carrera Cándido Hyundai i20 N Rally1,RC1 M,6:56.7,+7.0 +  2.6,113.3 0.53,3
7,#7,Loubet Pierre-Louis  - Gilsoul N. Ford Puma Rally1,RC1 M,6:57.5,+7.8 +  0.8,113.1 0.59,3
8,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,6:59.0,+9.3 +  1.5,112.7 0.71,3
9,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,7:02.2,+12.5 +  3.2,111.9 0.95,3
10,#20,Solberg Oliver  - Edmondson E. Škoda Fabia Rally2 evo,RC2,7:23.5,+33.8 +  21.3,106.5 2.58,3
11,#21,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia Rally2 evo,RC2,7:35.0,+45.3 +  11.5,103.8 3.45,3
12,#22,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,7:41.2,+51.5 +  6.2,102.4 3.93,3
13,#9,Serderidis Jourdan  - Malfoy Andy Ford Puma Rally1,RC1,7:48.0,+58.3 +  6.8,100.9 4.44,3
14,#23,Prokop Martin  - Jůrka Zdeněk Ford Fiesta Rally2,RC2,7:52.7,+1:03.0 +  4.7,99.9 4.80,3
15,#24,Kremer Armin  - Gottschalk Timo Škoda Fabia Rally2 evo,RC2,8:04.7,+1:15.0 +  12.0,97.4 5.72,3
16,#26,Tundo Carl  - Jessop Tim Škoda Fabia R5,RC2,8:18.5,+1:28.8 +  13.8,94.7 6.77,3
17,#34,Domínguez Diego Jr.  - Peñate R. Ford Fiesta Rally3,RC3,8:19.6,+1:29.9 +  1.1,94.5 6.85,3
18,#27,Chwist Daniel  - Heller Kamil Škoda Fabia RS Rally2,RC2,8:22.4,+1:32.7 +  2.8,94.0 7.07,3
19,#35,Anwar Hamza  - Din Adnan Ford Fiesta Rally3,RC3,8:34.9,+1:45.2 +  12.5,91.7 8.02,3
20,#38,Bailey Jason  - Willetts Jamie Ford Fiesta Rally3,RC3,8:41.9,+1:52.2 +  7.0,90.5 8.55,3
21,#28,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia Rally2 evo,RC2,8:46.7,+1:57.0 +  4.8,89.7 8.92,3
22,#40,Davite Giancarlo  - Vindevogel S. Ford Fiesta R5,RC2,8:57.8,+2:08.1 +  11.1,87.8 9.76,3
23,#25,Patel Karan  - Khan Tauseef Ford Fiesta R5,RC2,9:02.2,+2:12.5 +  4.4,87.1 10.1,3
