Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
3,#4,Flandy  - Stefanis Konstantinos Ford Fiesta Rally3,C3,8:12.62,+12.98 +  6.94,83.8 1.13,3
4,#9,Tsakalos Theodoros  - Kotronis A. Ford Fiesta R2,C5 F2,8:23.51,+23.87 +  10.89,82.0 2.08,3
5,#11,Panoutsos T.  - Panoutsos D. Ford Fiesta R2,C5 F2,8:31.85,+32.21 +  8.34,80.7 2.81,3
6,#15,Tsatsaris Aris  - Kakogiannis A. Toyota Celica GT-Four (ST205),C2,8:41.03,+41.39 +  9.18,79.3 3.61,3
7,#10,Agathokleous George  - Zakou S. Peugeot 208 Rally4,C3 F2,8:42.48,+42.84 +  1.45,79.0 3.73,3
8,#14,Giannakopoulos I.  - Foteinogiannopoulos I. Ford Fiesta R2,C5 F2,8:50.97,+51.33 +  8.49,77.8 4.48,3
9,#22,Tsakalos Athanasios  - Tselios S. Toyota Yaris,C6 F2,8:51.49,+51.85 +  0.52,77.7 4.52,3
10,#7,Gazetas H.  - Bakloris C. Mitsubishi Lancer Evo VIII,C2,8:53.25,+53.61 +  1.76,77.4 4.67,3
11,#33,Anastassopoulos A.  - Paraskevopoulos A. Toyota Corolla AE92,C4 F2,9:06.45,+1:06.81 +  13.20,75.6 5.82,3
12,#19,Chatzigakis G.  - Chatzigakis C. Ford Escort MK2,C3 F2,9:08.18,+1:08.54 +  1.73,75.3 5.98,3
13,#23,Toussoulis K.  - Papadas K. Toyota Yaris,C6 F2,9:08.54,+1:08.90 +  0.36,75.3 6.01,3
14,#29,Manetas Giorgos  - Adamopoulos A. Toyota Corolla AE111,C4 F2,9:09.71,+1:10.07 +  1.17,75.1 6.11,3
15,#21,Kalamaras Teo  - Labrakis Dimitris Peugeot 206,C3 F2,9:09.79,+1:10.15 +  0.08,75.1 6.12,3
16,#18,Antoniou K.  - Bourazas E. Ford Escort MK2,C3 F2,9:13.15,+1:13.51 +  3.36,74.6 6.41,3
17,#36,Gazetas Dionissis  - Zografos L. Toyota Yaris,C6 F2,9:15.10,+1:15.46 +  1.95,74.4 6.58,3
18,#16,Zygogiannis K.  - Tsellos N. Mitsubishi Lancer Evo IX,C2,9:17.46,+1:17.82 +  2.36,74.1 6.78,3
19,#20,Dimos Giorgos  - Bakas Alexandros Ford Escort MK2,C3 F2,9:21.64,+1:22.00 +  4.18,73.5 7.15,3
20,#35,Kokkinos Stelios  - Kokkinos P. Toyota Yaris,C6 F2,9:22.88,+1:23.24 +  1.24,73.4 7.26,3
21,#34,Mavraganis A.  - Chreppas N. Toyota Corolla AE92,C4 F2,9:25.74,+1:26.10 +  2.86,73.0 7.51,3
22,#17,Sias Haralambos  - Prastos Ioannis Mitsubishi Lancer Evo VIII,C2,9:26.03,+1:26.39 +  0.29,73.0 7.53,3
23,#25,Englezos T.  - Grigoriadis K. Toyota Yaris,C6 F2,9:28.44,+1:28.80 +  2.41,72.6 7.74,3
24,#32,Likomitros D.  - Karachalios G. BMW 320i E21,C3 F2,9:29.38,+1:29.74 +  0.94,72.5 7.82,3
25,#24,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,9:31.31,+1:31.67 +  1.93,72.3 7.99,3
26,#26,Delaportas Giorgos  - Panaritis E. Volkswagen Golf II,4,9:36.81,+1:37.17 +  5.50,71.6 8.47,3
27,#28,Kotsopoulos Antonis  - Kollias I. Volkswagen Golf II,C3 F2,9:54.70,+1:55.06 +  17.89,69.4 10.0,3
28,#37,Kattis Dimítris  - Kougias D. Peugeot 206,C6 F2,10:48.24,+2:48.60 +  53.54,63.7 14.7,3
29,#30,Roustemis A.  - Andrianopoulos G. Ford Sierra RS Cosworth,4,14:01.71,+6:02.07 +  3:13.47,49.1 31.6,3
