Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
18,#101,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,7:03.71,+1:32.92 +  10.35,93.3 8.46,4
19,#36,Gazetas Dionissis  - Kontos Nikos Toyota Yaris,C6 F2,7:04.65,+1:33.86 +  0.94,93.1 8.55,4
20,#21,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,7:05.11,+1:34.32 +  0.46,93.0 8.59,4
21,#104,Amaxopoulos D.  - Moraiti H. Toyota Corolla KE30,2 1600,7:06.16,+1:35.37 +  1.05,92.8 8.69,4
22,#102,Paradissis Giorgos  - Bogdanos S. Ford Escort RS 1800 MKII,3,7:06.48,+1:35.69 +  0.32,92.7 8.71,4
23,#103,Halkias Efthimios  - Komnos Nikos Nissan Sunny,4,7:11.70,+1:40.91 +  5.22,91.6 9.19,4
24,#15,Lymperis A.  - Karagounis E. Subaru Impreza STi N12,C2,7:12.18,+1:41.39 +  0.48,91.5 9.23,4
25,#34,Gerodimos Giorgos  - Grigoriou S. Ford Fiesta R1,C6 F2,7:12.41,+1:41.62 +  0.23,91.4 9.26,4
26,#31,Delaportas Giorgos  - Panaritis E. Ford Fiesta R2,C5 F2,7:12.48,+1:41.69 +  0.07,91.4 9.26,4
27,#25,Basdelis Andreas  - Zotiadis K. Volkswagen Golf II,C3 F2,7:13.22,+1:42.43 +  0.74,91.2 9.33,4
27,#33,Mavraganis Aristeidis  - Katsas A. Toyota Corolla AE92,C4 F2,7:13.22,+1:42.43 +  0.00,91.2 9.33,4
29,#24,Kalamaras Teo  - Psaraki Vicky Renault Clio RS,C3 F2,7:14.53,+1:43.74 +  1.31,91.0 9.45,4
30,#113,Papadimitriou K.  - Sigalas M. Toyota Starlet EP71,4,7:15.02,+1:44.23 +  0.49,90.9 9.49,4
31,#41,Englezos T.  - Grigoriadis K. Toyota Yaris,C6 F2,7:15.57,+1:44.78 +  0.55,90.8 9.54,4
32,#38,Giannakopoulos I.  - Foteinogiannopoulos I. Toyota Yaris,C6 F2,7:15.82,+1:45.03 +  0.25,90.7 9.57,4
33,#114,Melas D.  - Vardaxis S. Porsche 911,3,7:20.62,+1:49.83 +  4.80,89.7 10.0,4
34,#109,Kyriakopoulos G.  - Tripintis D. Peugeot 205,4,7:22.41,+1:51.62 +  1.79,89.3 10.2,4
35,#115,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 1600,7:22.92,+1:52.13 +  0.51,89.2 10.2,4
36,#39,Kourtessis Haralambos  - Pappas N. Nissan Micra K11,C6 F2,7:26.92,+1:56.13 +  4.00,88.4 10.6,4
37,#44,Berssis Evangelos  - Kalfas P. Toyota Hilux,T1,7:35.36,+2:04.57 +  8.44,86.8 11.4,4
38,#111,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4,7:39.13,+2:08.34 +  3.77,86.1 11.7,4
39,#42,Mitsias M.  - Petropoulos N. Renault Clio RS,C3 F2,7:42.27,+2:11.48 +  3.14,85.5 12.0,4
40,#118,Karagrigoris A.  - Karathanassis K. Toyota Corolla AE86,4,7:48.72,+2:17.93 +  6.45,84.3 12.6,4
41,#30,Kanellopoulos A.  - Tsadaris N. Peugeot 208 Rally4,C5 F2,7:51.36,+2:20.57 +  2.64,83.9 12.8,4
42,#116,Kotsopoulos A.  - Verikakis K. Volkswagen Golf II GTi,4 2000,7:54.84,+2:24.05 +  3.48,83.2 13.1,4
43,#35,Papadopoulos Ioannis  - Ahtidas E. Peugeot 206 XS,C5 F2,8:13.06,+2:42.27 +  18.22,80.2 14.8,4
44,#32,Kokkinos Stelios  - Kokkinos P. Toyota Starlet 1300 KP61,C4 F2,8:17.72,+2:46.93 +  4.66,79.4 15.2,4
